"","metrics_list..df..","Deviance","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.micro_FA_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_FA_SuperiorcerebellarpeduncleR",16.9233950093731,9.09663278426713,0.00011445112150732,0.0961389420661486,56561.6325710444,56614.6887965495
"BRIA.BRIA.micro_FA_CerebralpeduncleR","BRIA.BRIA.micro_FA_CerebralpeduncleR",22.9480984593501,24.2395417528813,7.32460299334114e-07,0.000615266651440656,56553.8013527739,56601.4303768426
"BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR",707.247401894358,258.551387493738,6.09182639279222e-167,5.11713416994546e-164,55810.2113427691,55873.5021488135
"BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR",284.923050700516,103.323219202633,2.38922398117167e-66,2.0069481441842e-63,56274.2620149713,56335.4634903431
"BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR",518.906591526844,185.76568402488,1.02847634641429e-121,8.63920130988005e-119,56018.7154052778,56082.0596295523
"BRIA.BRIA.micro_FA_AnteriorcoronaradiataR","BRIA.BRIA.micro_FA_AnteriorcoronaradiataR",462.597807338621,167.538206594714,2.36586723755488e-108,1.9873284795461e-105,56080.4649840814,56143.1256840726
"BRIA.BRIA.micro_FA_SuperiorcoronaradiataR","BRIA.BRIA.micro_FA_SuperiorcoronaradiataR",495.939607654935,180.55389557874,2.64898139655624e-116,2.22514437310724e-113,56043.8839010992,56106.7895503171
"BRIA.BRIA.micro_FA_PosteriorcoronaradiataR","BRIA.BRIA.micro_FA_PosteriorcoronaradiataR",848.679857920812,312.313959729249,3.4541659577794e-201,2.9014994045347e-198,55652.2458300912,55715.5725241149
"BRIA.BRIA.micro_FA_PosteriorthalamicradiationR","BRIA.BRIA.micro_FA_PosteriorthalamicradiationR",476.017873284476,171.557582741079,1.58961922729045e-111,1.33528015092398e-108,56065.9061340949,56129.288007411
"BRIA.BRIA.micro_FA_SagittalstratumR","BRIA.BRIA.micro_FA_SagittalstratumR",225.553819134948,78.0449802408178,2.89373184735333e-52,2.4307347517768e-49,56339.2262758106,56402.3850260364
"BRIA.BRIA.micro_FA_ExternalcapsuleR","BRIA.BRIA.micro_FA_ExternalcapsuleR",36.0486711677695,12.626446993478,2.26583915029692e-08,1.90330488624941e-05,56543.7151779423,56607.0799794562
"BRIA.BRIA.micro_FA_CingulumcingulategyrusR","BRIA.BRIA.micro_FA_CingulumcingulategyrusR",16.1048420508596,5.38733067999792,0.000782235898684431,0.657078154894922,56564.9384860858,56627.6159847299
"BRIA.BRIA.micro_FA_CingulumhippocampusR","BRIA.BRIA.micro_FA_CingulumhippocampusR",320.79739934194,111.134732786648,1.22388573391689e-74,1.02806401649019e-71,56235.6444242612,56298.5812544245
"BRIA.BRIA.micro_FA_Fornix_StriaterminalisR","BRIA.BRIA.micro_FA_Fornix_StriaterminalisR",998.107232570481,367.917323535018,1.20522104524942e-237,1.01238567800951e-234,55484.0136015861,55547.380818911
"BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR",387.14047449972,137.446948029205,2.1831264040646e-90,1.83382617941426e-87,56163.323293657,56226.6654996644
"BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR",968.20613618585,362.260674724865,2.18041918410802e-230,1.83155211465074e-227,55517.7264746708,55580.839003734
"BRIA.BRIA.micro_FA_UncinatefasciculusR","BRIA.BRIA.micro_FA_UncinatefasciculusR",16.7738156853484,5.70344080751341,0.000528043656875388,0.443556671775326,56564.3155886398,56627.3673268729
"BRIA.BRIA.micro_FA_TapetumR","BRIA.BRIA.micro_FA_TapetumR",994.37346313924,366.543872234925,9.89798234327835e-237,8.31430516835382e-234,55488.2340469166,55551.5997500892
"BRIA.BRIA.micro_FA_CINGR","BRIA.BRIA.micro_FA_CINGR",114.372258151281,40.1327589187394,2.15034993275558e-26,1.80629394351469e-23,56459.4685915221,56522.8353096424
"BRIA.BRIA.micro_Ax_ATRR","BRIA.BRIA.micro_Ax_ATRR",0.0763204584836785,0.080741254906345,0.779468514618936,654.753552279906,56578.3168843897,56625.9311070327
"BRIA.BRIA.micro_Ax_CSTR","BRIA.BRIA.micro_Ax_CSTR",5.91992696497982,2.71268132400728,0.0574428389786377,48.2519847420557,56573.9483777947,56629.0642325432
"BRIA.BRIA.micro_Ax_CGR","BRIA.BRIA.micro_Ax_CGR",4.40227047098233,1.50145837538389,0.210127001265638,176.506681063136,56577.144181982,56638.478441664
"BRIA.BRIA.micro_Ax_IFOFR","BRIA.BRIA.micro_Ax_IFOFR",32.4768039793125,16.286168650191,3.49892000716571e-08,2.9390928060192e-05,56545.1821311966,56599.1689193327
"BRIA.BRIA.micro_Ax_ILFR","BRIA.BRIA.micro_Ax_ILFR",6.97938256175985,2.34145919871196,0.0670998045445155,56.363835817393,56574.5675220117,56636.6357739611
"BRIA.BRIA.micro_Ax_SLFR","BRIA.BRIA.micro_Ax_SLFR",84.1235779716444,87.5638254234244,2.24993990138443e-21,1.88994951716292e-18,56488.0987880867,56535.8247712378
"BRIA.BRIA.micro_Ax_UFR","BRIA.BRIA.micro_Ax_UFR",1.88819885889461,1.92156035349001,0.165190710802473,138.760197074077,56576.4292271065,56624.2560718922
"BRIA.BRIA.micro_Ax_SLTFR","BRIA.BRIA.micro_Ax_SLTFR",550.160983105867,199.763227948418,3.161994082137e-129,2.65607502899508e-126,55983.9823528276,56046.2099681444
"BRIA.BRIA.micro_Ax_CorticospinaltractR","BRIA.BRIA.micro_Ax_CorticospinaltractR",4.18526175268198,4.33965842872173,0.0359947767835389,30.2356124981727,56573.9418685741,56621.6659705844
"BRIA.BRIA.micro_Ax_MediallemniscusR","BRIA.BRIA.micro_Ax_MediallemniscusR",6.38450127897886,2.1533297226889,0.0874402105349642,73.44977684937,56575.1079226629,56636.7911558837
"BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR",198.125581105171,70.1554527125147,6.38328173234274e-46,5.3619566551679e-43,56368.9978515047,56432.3755173336
"BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR",77.8978128530725,26.2426944989766,7.36177183646119e-18,6.1838883426274e-15,56498.3971082043,56560.3862805575
"BRIA.BRIA.micro_Ax_CerebralpeduncleR","BRIA.BRIA.micro_Ax_CerebralpeduncleR",27.2290063385444,9.21400915022531,2.56841235081912e-06,0.00215746637468806,56552.8948883878,56615.1294521971
"BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR",36.948686977852,39.3318469613526,3.15832986794129e-10,2.65299708907069e-07,56538.7682683996,56586.3597352538
"BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR",16.0509957270697,5.4440278916375,0.000766632549435774,0.64397134152605,56564.7322015821,56626.3635461362
"BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR",103.305677095104,36.9405931846297,7.01224939488279e-24,5.89028949170154e-21,56470.5612546958,56530.6314422784
"BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR","BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR",31.7040160218421,10.7100498612923,2.55471002234431e-07,0.000214595641876922,56547.9670863271,56609.7026827497
"BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR","BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR",11.3906827468636,11.9696524873414,0.000495635662738306,0.416333956700177,56566.2011493084,56613.8547573148
"BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR","BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR",68.1697227855439,30.4413772162115,2.98138514019063e-16,2.50436351776013e-13,56507.3157606937,56563.1872813218
"BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR","BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR",113.935737613741,39.8739550625457,2.75967854749194e-26,2.31812997989323e-23,56459.9371722362,56523.2962936603
"BRIA.BRIA.micro_Ax_SagittalstratumR","BRIA.BRIA.micro_Ax_SagittalstratumR",10.1261588024245,9.20958854797662,0.00136322115491934,1.14510577013224,56567.7695895184,56616.2667213899
"BRIA.BRIA.micro_Ax_ExternalcapsuleR","BRIA.BRIA.micro_Ax_ExternalcapsuleR",15.3756989014946,5.20099566318718,0.00108621281181058,0.912418761920884,56565.5821432651,56627.7121211108
"BRIA.BRIA.micro_Ax_CingulumcingulategyrusR","BRIA.BRIA.micro_Ax_CingulumcingulategyrusR",3.36638322982617,3.47185946638123,0.0608461857306513,51.1107960137471,56574.8267574156,56622.5801079394
"BRIA.BRIA.micro_Ax_CingulumhippocampusR","BRIA.BRIA.micro_Ax_CingulumhippocampusR",138.705063442987,47.0057124078866,6.06909467124471e-32,5.09803952384555e-29,56433.1151938716,56496.048228062
"BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR","BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR",336.875014639696,116.155699785902,2.06247642020122e-78,1.73248019296902e-75,56218.12947267,56281.1163276828
"BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR",73.7408343107563,78.1068728039853,6.04971988819478e-19,5.08176470608361e-16,56499.2443256987,56546.8727989612
"BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR",17.8328468026957,9.05345526308647,8.32513431415941e-05,0.0699311282389391,56560.8501454706,56614.6704537927
"BRIA.BRIA.micro_Ax_UncinatefasciculusR","BRIA.BRIA.micro_Ax_UncinatefasciculusR",1.91159433818029,0.836050102392968,0.453781901784866,381.176797499288,56578.4277988272,56634.2730234993
"BRIA.BRIA.micro_Ax_TapetumR","BRIA.BRIA.micro_Ax_TapetumR",38.4244293753763,13.4128172249889,6.64751426730078e-09,5.58391198453266e-06,56540.8306697585,56602.8713390069
"BRIA.BRIA.micro_Ax_CINGR","BRIA.BRIA.micro_Ax_CINGR",99.6194152506287,35.3912416103077,5.20376921247509e-23,4.37116613847908e-20,56474.5541783088,56534.7130962556
"BRIA.BRIA.micro_ADC_ATRR","BRIA.BRIA.micro_ADC_ATRR",109.209426045654,37.9417581053014,3.59056137733939e-25,3.01607155696509e-22,56464.5351054575,56525.9306183845
"BRIA.BRIA.micro_ADC_CSTR","BRIA.BRIA.micro_ADC_CSTR",130.24013008019,43.8174054306978,5.87790037713e-30,4.9374363167892e-27,56442.125765895,56504.5712846587
"BRIA.BRIA.micro_ADC_CGR","BRIA.BRIA.micro_ADC_CGR",625.470224633315,224.680940145662,3.26911247537756e-147,2.74605447931715e-144,55901.0144764999,55964.3666506975
"BRIA.BRIA.micro_ADC_IFOFR","BRIA.BRIA.micro_ADC_IFOFR",157.157331232924,55.5447389969701,2.33962503189775e-36,1.96528502679411e-33,56413.3036993705,56476.6826892286
"BRIA.BRIA.micro_ADC_ILFR","BRIA.BRIA.micro_ADC_ILFR",26.4137107905226,9.09950259668137,3.6337629361357e-06,0.00305236086635399,56554.0278453287,56617.2856152656
"BRIA.BRIA.micro_ADC_SLFR","BRIA.BRIA.micro_ADC_SLFR",301.165993983261,104.731690957229,4.98024374363871e-70,4.18340474465651e-67,56257.0946611347,56320.3038750944
"BRIA.BRIA.micro_ADC_UFR","BRIA.BRIA.micro_ADC_UFR",65.2373473015068,22.968629973082,4.70110821973623e-15,3.94893090457844e-12,56512.3632818589,56575.742640049
"BRIA.BRIA.micro_ADC_SLTFR","BRIA.BRIA.micro_ADC_SLTFR",366.610280889108,132.52279910027,1.35368158241252e-85,1.13709252922652e-82,56185.7758807856,56249.1709846152
"BRIA.BRIA.micro_ADC_CorticospinaltractR","BRIA.BRIA.micro_ADC_CorticospinaltractR",12.4261773874605,4.75599744497467,0.00326441080268146,2.74210507425243,56567.8282987608,56626.3278850149
"BRIA.BRIA.micro_ADC_MediallemniscusR","BRIA.BRIA.micro_ADC_MediallemniscusR",0.553220203164528,0.586469403767576,0.445449855137345,374.17787831537,56577.8031931587,56625.4065590938
"BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR",414.053531949659,148.967453579704,8.30719832091188e-97,6.97804658956598e-94,56133.8813454196,56197.2673714387
"BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR",54.468248757461,23.4623655025888,5.26022925490676e-13,4.41859257412168e-10,56522.1515884267,56578.4547110879
"BRIA.BRIA.micro_ADC_CerebralpeduncleR","BRIA.BRIA.micro_ADC_CerebralpeduncleR",9.85562222407316,10.3291554385185,0.00120617031804933,1.01318306716143,56567.8502071469,56615.5176894545
"BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR",366.531916510889,127.015517880253,1.97985027401519e-85,1.66307423017276e-82,56185.7907740354,56248.9056965316
"BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR",103.175136759954,36.2898804885122,8.30586173224293e-24,6.97692385508406e-21,56470.7609160672,56531.065045684
"BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR",327.354164729306,115.494007047801,3.02282902757165e-76,2.53917638316018e-73,56228.600999615,56291.9453480572
"BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR","BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR",180.774739018056,63.1306343436511,7.92279411260688e-42,6.65514705458978e-39,56387.7584032505,56451.0749812807
"BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR","BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR",210.34469951973,73.5866400977239,9.67493021312284e-49,8.12694137902318e-46,56355.7473435391,56419.0560715
"BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR","BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR",429.949833644328,155.613038038848,1.34643637829888e-100,1.13100655777106e-97,56116.4665712084,56179.8594412647
"BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR","BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR",45.7978750495204,15.6205476938343,1.56119911282064e-10,1.31140725476933e-07,56533.2044126667,56596.3982110845
"BRIA.BRIA.micro_ADC_SagittalstratumR","BRIA.BRIA.micro_ADC_SagittalstratumR",59.2223172215272,20.6355369149234,1.19434580577896e-13,1.00325047685433e-10,56518.8214691572,56582.1718168091
"BRIA.BRIA.micro_ADC_ExternalcapsuleR","BRIA.BRIA.micro_ADC_ExternalcapsuleR",298.501732678607,107.248900276979,1.64191801707122e-69,1.37921113433983e-66,56260.0410484925,56323.4338699098
"BRIA.BRIA.micro_ADC_CingulumcingulategyrusR","BRIA.BRIA.micro_ADC_CingulumcingulategyrusR",128.836346884502,43.6344287526255,1.1915726863404e-29,1.00092105652593e-26,56443.7900427462,56506.8299087082
"BRIA.BRIA.micro_ADC_CingulumhippocampusR","BRIA.BRIA.micro_ADC_CingulumhippocampusR",119.158276589693,41.3041431210624,1.80365870963514e-27,1.51507331609352e-24,56454.2911526717,56517.5858316902
"BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR","BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR",866.41191444124,312.203728225774,2.05770663459614e-205,1.72847357306076e-202,55632.3404003585,55695.6157745119
"BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR",205.364415205924,71.9767372434759,1.39479923598615e-47,1.17163135822836e-44,56361.1498490175,56424.4898887806
"BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR",597.357936697459,215.828641771479,1.7008433707086e-140,1.42870843139523e-137,55932.1360510763,55995.507015536
"BRIA.BRIA.micro_ADC_UncinatefasciculusR","BRIA.BRIA.micro_ADC_UncinatefasciculusR",16.3629545493386,5.53528795703732,0.000661145765576111,0.555362443083933,56564.6301152099,56627.1824129524
"BRIA.BRIA.micro_ADC_TapetumR","BRIA.BRIA.micro_ADC_TapetumR",192.899080950418,67.3284184671972,1.17527505959566e-44,9.87231050060355e-42,56374.6386502869,56437.9497447628
"BRIA.BRIA.micro_ADC_CINGR","BRIA.BRIA.micro_ADC_CINGR",126.999254864586,42.8614838800827,3.25287484459231e-29,2.73241486945754e-26,56445.7210528038,56508.5607627372
"BRIA.BRIA.Drad_extra_ATRR","BRIA.BRIA.Drad_extra_ATRR",64.4446795516851,21.9563677909746,8.53829357056104e-15,7.17216659927128e-12,56513.0608640924,56575.8277720785
"BRIA.BRIA.Drad_extra_CSTR","BRIA.BRIA.Drad_extra_CSTR",34.7839012496224,11.9310257558604,4.81596586348871e-08,4.04541132533051e-05,56545.019190166,56608.1717529827
"BRIA.BRIA.Drad_extra_CGR","BRIA.BRIA.Drad_extra_CGR",57.8370013983949,19.9087634821863,2.64443739280976e-13,2.2213274099602e-10,56520.0416025158,56582.3274953452
"BRIA.BRIA.Drad_extra_IFOFR","BRIA.BRIA.Drad_extra_IFOFR",15.6775973489457,5.29491065541008,0.000938376872378572,0.788236572798,56565.4663169075,56628.4200147501
"BRIA.BRIA.Drad_extra_ILFR","BRIA.BRIA.Drad_extra_ILFR",59.7434869796525,20.4019340008326,1.00904183373311e-13,8.47595140335815e-11,56518.0500701778,56580.5632567816
"BRIA.BRIA.Drad_extra_SLFR","BRIA.BRIA.Drad_extra_SLFR",21.1259456263433,22.4616900730783,1.99083194460402e-06,0.00167229883346738,56555.7468500597,56603.3402635339
"BRIA.BRIA.Drad_extra_UFR","BRIA.BRIA.Drad_extra_UFR",178.387940182522,63.0601876503113,2.62378394315726e-41,2.2039785122521e-38,56390.0827853756,56452.3806067162
"BRIA.BRIA.Drad_extra_SLTFR","BRIA.BRIA.Drad_extra_SLTFR",495.291017653319,179.508963767296,3.92760919808274e-116,3.2991917263895e-113,56044.7029578858,56108.0271271429
"BRIA.BRIA.Drad_extra_CorticospinaltractR","BRIA.BRIA.Drad_extra_CorticospinaltractR",0.418148774289875,0.442095216875363,0.508641072414625,427.258500828285,56577.9515138953,56625.5691588154
"BRIA.BRIA.Drad_extra_MediallemniscusR","BRIA.BRIA.Drad_extra_MediallemniscusR",4.91170319326193,1.95007169790153,0.125867614250266,105.728795970223,56575.8963920164,56634.4496389756
"BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR",268.34678886626,95.3407916821827,2.19645745320919e-62,1.84502426069572e-59,56292.8320894222,56356.2092220938
"BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR",32.6985104990126,11.1059016796851,1.48885464263164e-07,0.000125063789981058,56547.1559568056,56609.9065443007
"BRIA.BRIA.Drad_extra_CerebralpeduncleR","BRIA.BRIA.Drad_extra_CerebralpeduncleR",19.4697475887333,6.69222387515327,0.00012941487212965,0.108708492588906,56561.4550149725,56624.6278140916
"BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR",139.462154750243,49.5720606052147,2.95283614289302e-32,2.48038236003014e-29,56431.8580365987,56493.0473902347
"BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR",230.127942063253,83.9375342093365,1.67210152153756e-53,1.40456527809155e-50,56333.6342326656,56394.2882411179
"BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR",98.7585035900447,34.9901660708943,8.37183393807185e-23,7.03234050798036e-20,56475.6970404394,56536.7105269708
"BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR","BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR",132.059647883016,50.6152339949125,9.69259929108267e-31,8.14178340450944e-28,56439.420173426,56498.9228946736
"BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR","BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR",218.268040135797,75.1116296923907,1.52734702904799e-50,1.28297150440031e-47,56347.0853105066,56410.0905286245
"BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR","BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR",214.580790728432,76.3132655393768,8.78131636632285e-50,7.3763057477112e-47,56351.1753925162,56414.5541339746
"BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR","BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR",24.3322495484063,8.37081519071273,1.06850654910072e-05,0.00897545501244602,56556.25537349,56619.491398614
"BRIA.BRIA.Drad_extra_SagittalstratumR","BRIA.BRIA.Drad_extra_SagittalstratumR",20.5086748613176,6.85980024243344,8.43685760008977e-05,0.0708696038407541,56560.1856440477,56622.7438319196
"BRIA.BRIA.Drad_extra_ExternalcapsuleR","BRIA.BRIA.Drad_extra_ExternalcapsuleR",26.982867868679,9.27658571095956,2.73115097621366e-06,0.00229416682001947,56553.4227602539,56616.702544271
"BRIA.BRIA.Drad_extra_CingulumcingulategyrusR","BRIA.BRIA.Drad_extra_CingulumcingulategyrusR",56.0031246203216,59.4387882504289,9.44512747816661e-15,7.93390708165995e-12,56518.3091116811,56565.9217682954
"BRIA.BRIA.Drad_extra_CingulumhippocampusR","BRIA.BRIA.Drad_extra_CingulumhippocampusR",167.092579165812,57.0848757180117,1.42915247335008e-38,1.20048807761407e-35,56402.4703305368,56465.4625139506
"BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR","BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR",194.463540580055,67.1388357990857,5.47383293961019e-45,4.59801966927256e-42,56372.9261154624,56436.1611425359
"BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR",48.4204701516574,18.0151472761016,2.57311371754073e-11,2.16141552273422e-08,56529.5790999302,56589.5691487612
"BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR",777.579510711359,283.160605871341,6.54817787059751e-184,5.5004694113019e-181,55731.6786014551,55794.4654158594
"BRIA.BRIA.Drad_extra_UncinatefasciculusR","BRIA.BRIA.Drad_extra_UncinatefasciculusR",2.44491728766297,1.25789300402789,0.284894758473028,239.311597117343,56577.2964422173,56630.9231537576
"BRIA.BRIA.Drad_extra_TapetumR","BRIA.BRIA.Drad_extra_TapetumR",257.141796969845,92.1927274171883,8.77552766233896e-60,7.37144323636473e-57,56305.0085941293,56368.4012679492
"BRIA.BRIA.Drad_extra_CINGR","BRIA.BRIA.Drad_extra_CINGR",221.409728496827,77.9167640203583,2.38861247474602e-51,2.00643447878665e-48,56343.7674649702,56407.1188714473
"BRIA.BRIA.Dax_intra_ATRR","BRIA.BRIA.Dax_intra_ATRR",3.41140961629571,1.52215556718417,0.214087493670024,179.83349468282,56576.9293418369,56633.2050592415
"BRIA.BRIA.Dax_intra_CSTR","BRIA.BRIA.Dax_intra_CSTR",9.02290042707318,4.87834206532977,0.00779445785631564,6.54734459930514,56570.1337805511,56623.3127667879
"BRIA.BRIA.Dax_intra_CGR","BRIA.BRIA.Dax_intra_CGR",10.0150293615843,10.5111122961349,0.00109696383375187,0.921449620351568,56567.6774162045,56615.3373081236
"BRIA.BRIA.Dax_intra_IFOFR","BRIA.BRIA.Dax_intra_IFOFR",50.0543648548628,17.0866192895933,1.66317418954927e-11,1.39706631922139e-08,56528.4712095106,56591.0255776189
"BRIA.BRIA.Dax_intra_ILFR","BRIA.BRIA.Dax_intra_ILFR",149.863037880314,53.0092490951779,1.1610990354972e-34,9.75323189817652e-32,56420.8878218824,56483.100710489
"BRIA.BRIA.Dax_intra_SLFR","BRIA.BRIA.Dax_intra_SLFR",7.55499120365857,3.47609664192796,0.0245093144370524,20.587824127124,56572.5723556873,56629.1795578554
"BRIA.BRIA.Dax_intra_UFR","BRIA.BRIA.Dax_intra_UFR",213.355612129937,75.9923299832415,1.67934529540519e-49,1.41065004814036e-46,56352.2035945086,56414.3962771968
"BRIA.BRIA.Dax_intra_SLTFR","BRIA.BRIA.Dax_intra_SLTFR",641.713418713178,234.817213158201,3.51437433652857e-151,2.952074442684e-148,55883.0237470114,55946.4159772725
"BRIA.BRIA.Dax_intra_CorticospinaltractR","BRIA.BRIA.Dax_intra_CorticospinaltractR",3.75782130913649,3.96988667460504,0.0457685656157815,38.4455951172565,56574.3743563217,56621.9971782388
"BRIA.BRIA.Dax_intra_MediallemniscusR","BRIA.BRIA.Dax_intra_MediallemniscusR",3.63144347805428,1.54258899191703,0.207742568031511,174.50375714647,56576.9323792036,56634.1543930753
"BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR",232.92611178528,82.6484169704477,4.51966228143839e-54,3.79651631640825e-51,56331.2866548107,56394.6635375452
"BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR",34.8112819486632,11.8665114942438,4.88267438582981e-08,4.10144648409704e-05,56544.9710643181,56608.0493846097
"BRIA.BRIA.Dax_intra_CerebralpeduncleR","BRIA.BRIA.Dax_intra_CerebralpeduncleR",46.5455418366619,16.2391002566342,9.43387597065566e-11,7.92445581535076e-08,56532.4365201343,56595.7693583842
"BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR",56.6533291179148,24.2337372882318,1.69676049718699e-13,1.42527881763707e-10,56519.9503914498,56576.834811211
"BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR",67.2035437882514,27.3317790478579,7.84557137789264e-16,6.59027995742982e-13,56508.8662054107,56566.7648995552
"BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR",17.7368315136046,18.461901503712,1.38882877823142e-05,0.0116661617371439,56559.4102811755,56607.1173503788
"BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR",24.8568912644587,15.193121355918,1.08825512983898e-06,0.00091413430906474,56552.8028568856,56604.5888722941
"BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR",59.7893001673801,22.2764438480651,6.25572818010701e-14,5.25481167128989e-11,56517.4055447083,56577.5599902371
