"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.micro_FA_CerebralpeduncleR","BRIA.BRIA.micro_FA_CerebralpeduncleR",22.9462005960959,24.6077918367222,7.08313637689481e-07,0.000594983455659164,56553.7830068401,56601.331271274
"BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR",537.190866846311,592.077272032606,6.04743739217391e-129,5.07984740942608e-126,55994.5814676101,56042.129732044
"BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR",252.481256028219,274.067190472849,3.69111954892292e-61,3.10054042109525e-58,56306.0707191614,56353.6189835954
"BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR",423.995236447365,464.478808633056,6.94847300578285e-102,5.8367173248576e-99,56118.9935749805,56166.5418394145
"BRIA.BRIA.micro_FA_AnteriorcoronaradiataR","BRIA.BRIA.micro_FA_AnteriorcoronaradiataR",370.324107447377,404.518585750215,4.16991128238733e-89,3.50272547720535e-86,56177.7191934714,56225.2674579053
"BRIA.BRIA.micro_FA_SuperiorcoronaradiataR","BRIA.BRIA.micro_FA_SuperiorcoronaradiataR",355.686812128162,388.225810822101,1.25723547602712e-85,1.05607779986278e-82,56193.7057047989,56241.2539692328
"BRIA.BRIA.micro_FA_PosteriorcoronaradiataR","BRIA.BRIA.micro_FA_PosteriorcoronaradiataR",723.543585471911,805.571396444754,7.77697359934484e-174,6.53265782344967e-171,55788.0982564297,55835.6465208636
"BRIA.BRIA.micro_FA_PosteriorthalamicradiationR","BRIA.BRIA.micro_FA_PosteriorthalamicradiationR",428.193180333517,469.183220829729,6.93484745130432e-103,5.82527185909563e-100,56114.3931626224,56161.9414270563
"BRIA.BRIA.micro_FA_SagittalstratumR","BRIA.BRIA.micro_FA_SagittalstratumR",176.027149311401,190.303349240648,4.26047673294419e-43,3.57880045567312e-40,56388.9134045432,56436.4616689771
"BRIA.BRIA.micro_FA_ExternalcapsuleR","BRIA.BRIA.micro_FA_ExternalcapsuleR",0.530762902566494,0.568527615055767,0.450853289398872,378.716763095052,56577.8133479896,56625.3616124236
"BRIA.BRIA.micro_FA_CingulumcingulategyrusR","BRIA.BRIA.micro_FA_CingulumcingulategyrusR",3.34608614351237,3.5846953344278,0.058328229993352,48.9957131944156,56574.7967485896,56622.3450130236
"BRIA.BRIA.micro_FA_CingulumhippocampusR","BRIA.BRIA.micro_FA_CingulumhippocampusR",293.633315542244,319.436208456739,6.66687109101451e-71,5.60017171645219e-68,56261.340486778,56308.888751212
"BRIA.BRIA.micro_FA_Fornix_StriaterminalisR","BRIA.BRIA.micro_FA_Fornix_StriaterminalisR",925.665027890806,1042.08921053388,5.01557116101459e-223,4.21307977525226e-220,55561.7580718949,55609.3063363288
"BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR",296.465665529395,322.566113436681,1.42140211381177e-71,1.19397777560189e-68,56258.258258512,56305.806522946
"BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR",759.090606560418,846.789248326127,1.89694536680236e-182,1.59343410811399e-179,55748.473192204,55796.021456638
"BRIA.BRIA.micro_FA_UncinatefasciculusR","BRIA.BRIA.micro_FA_UncinatefasciculusR",6.96905678763505,7.46743887854967,0.00628788917730381,5.2818269089352,56570.9141050157,56618.4623694497
"BRIA.BRIA.micro_FA_TapetumR","BRIA.BRIA.micro_FA_TapetumR",938.648783508972,1057.46276975186,3.32793234587244e-226,2.79546317053285e-223,55547.1324906826,55594.6807551165
"BRIA.BRIA.micro_FA_CINGR","BRIA.BRIA.micro_FA_CINGR",80.7062578172699,86.8136894455524,1.31006916157777e-20,1.10045809572532e-17,56491.731092368,56539.2793568019
"BRIA.BRIA.micro_Ax_ATRR","BRIA.BRIA.micro_Ax_ATRR",0.0754067573689099,0.0807701516516551,0.77625930675505,652.057817674242,56578.3012171061,56625.84948154
"BRIA.BRIA.micro_Ax_CSTR","BRIA.BRIA.micro_Ax_CSTR",4.56860395460535,4.89470468767266,0.0269502013240958,22.6381691122405,56573.4866904799,56621.0349549138
"BRIA.BRIA.micro_Ax_CGR","BRIA.BRIA.micro_Ax_CGR",0.220014501712285,0.23566507909973,0.627359912936652,526.982326866788,56578.146285459,56625.6945498929
"BRIA.BRIA.micro_Ax_IFOFR","BRIA.BRIA.micro_Ax_IFOFR",31.3713345227552,33.6579002502761,6.66781676377099e-09,5.60096608156764e-06,56544.7435765881,56592.2918410221
"BRIA.BRIA.micro_Ax_ILFR","BRIA.BRIA.micro_Ax_ILFR",0.127881237218389,0.136977317542228,0.711308490511955,597.499132030042,56578.2449964798,56625.7932609137
"BRIA.BRIA.micro_Ax_SLFR","BRIA.BRIA.micro_Ax_SLFR",84.1077057755392,90.4887519526644,2.06035340063856e-21,1.73069685653639e-18,56488.0710168686,56535.6192813026
"BRIA.BRIA.micro_Ax_UFR","BRIA.BRIA.micro_Ax_UFR",1.86722375727913,2.00022020507224,0.157291600218211,132.124944183298,56576.3813949554,56623.9296593894
"BRIA.BRIA.micro_Ax_SLTFR","BRIA.BRIA.micro_Ax_SLTFR",501.827672717995,552.047408537591,1.78586532531511e-120,1.50012687326469e-117,56033.5302150369,56081.0784794708
"BRIA.BRIA.micro_Ax_CorticospinaltractR","BRIA.BRIA.micro_Ax_CorticospinaltractR",4.16798124945853,4.46539223700101,0.034600244099339,29.0642050434448,56573.9160096544,56621.4642740883
"BRIA.BRIA.micro_Ax_MediallemniscusR","BRIA.BRIA.micro_Ax_MediallemniscusR",0.0719151054145186,0.0770301377408522,0.781365973083847,656.347417390432,56578.3049580211,56625.8532224551
"BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR",155.618281272255,168.05772287128,2.78285368582618e-38,2.33759709609399e-35,56410.9709671828,56458.5192316168
"BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR",71.8046573815991,77.2022678409079,1.66276452242756e-18,1.39672219883915e-15,56501.3064195482,56548.8546839821
"BRIA.BRIA.micro_Ax_CerebralpeduncleR","BRIA.BRIA.micro_Ax_CerebralpeduncleR",18.4251032718676,19.7546210765871,8.8511877500978e-06,0.00743499771008215,56558.6320994371,56606.180363871
"BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR",36.947741232012,39.6523705671693,3.09621909630491e-10,2.60082404089613e-07,56538.758380407,56586.3066448409
"BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR",8.61581129554179,9.23275632959595,0.00238023903385998,1.99940078844239,56569.1490770059,56616.6973414398
"BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR",100.375397968135,108.083253698778,2.97972040007201e-25,2.50296513606049e-22,56470.5573449286,56518.1056093625
"BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR","BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR",24.44134641665,26.2132627775111,3.08490498610509e-07,0.000259132018832827,56552.1791383168,56599.7274027507
"BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR","BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR",11.3881580493289,12.2053955375181,0.000477523514796291,0.401119752428884,56566.1772697468,56613.7255341808
"BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR","BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR",66.2063535796988,71.1621631879545,3.50634482511221e-17,2.94532965309425e-14,56507.3261386409,56554.8744030748
"BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR","BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR",80.9839414481285,87.1136607569846,1.12642665228961e-20,9.4619838792327e-18,56491.4323197691,56538.9805842031
"BRIA.BRIA.micro_Ax_SagittalstratumR","BRIA.BRIA.micro_Ax_SagittalstratumR",10.027874991898,10.746728669047,0.00104638351545097,0.878962152978817,56567.6354743601,56615.1837387941
"BRIA.BRIA.micro_Ax_ExternalcapsuleR","BRIA.BRIA.micro_Ax_ExternalcapsuleR",2.83273968947469,3.0346604635496,0.0815186529524331,68.4756684800438,56575.3468289749,56622.8950934088
"BRIA.BRIA.micro_Ax_CingulumcingulategyrusR","BRIA.BRIA.micro_Ax_CingulumcingulategyrusR",3.3414311594388,3.5797075296772,0.0585035794247919,49.1430067168252,56574.8017367405,56622.3500011745
"BRIA.BRIA.micro_Ax_CingulumhippocampusR","BRIA.BRIA.micro_Ax_CingulumhippocampusR",129.706235383976,139.88272570612,3.59651909481131e-32,3.0210760396415e-29,56438.9420012903,56486.4902657243
"BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR","BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR",311.315848064969,338.991865442814,4.28752661985683e-75,3.60152236067974e-72,56242.0903337455,56289.6385981794
"BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR",73.7377980417805,79.2887930029849,5.80560276991526e-19,4.87670632672882e-16,56499.2273486235,56546.7756130574
"BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR",16.7280323092273,17.9334952861663,2.29760181246446e-05,0.0192998552247014,56560.4519919477,56608.0002563816
"BRIA.BRIA.micro_Ax_UncinatefasciculusR","BRIA.BRIA.micro_Ax_UncinatefasciculusR",0.303744601780636,0.325352689849944,0.56841476697599,477.468404259832,56578.0565771239,56625.6048415578
"BRIA.BRIA.micro_Ax_TapetumR","BRIA.BRIA.micro_Ax_TapetumR",13.0530773406717,13.9910152011253,0.000184188393062576,0.154718250172564,56564.3923576344,56611.9406220683
"BRIA.BRIA.micro_Ax_CINGR","BRIA.BRIA.micro_Ax_CINGR",94.9008262581665,102.158802022193,5.834751406845e-24,4.9011911817498e-21,56476.4529029496,56524.0011673835
"BRIA.BRIA.micro_ADC_ATRR","BRIA.BRIA.micro_ADC_ATRR",101.253063106742,109.033360198414,1.84967900514078e-25,1.55373036431825e-22,56469.6120303996,56517.1602948335
"BRIA.BRIA.micro_ADC_CSTR","BRIA.BRIA.micro_ADC_CSTR",124.083043987823,133.778627939455,7.62143635102359e-31,6.40200653485981e-28,56445.0069612208,56492.5552256547
"BRIA.BRIA.micro_ADC_CGR","BRIA.BRIA.micro_ADC_CGR",599.764129851628,663.28357028753,5.70798892236051e-144,4.79471069478283e-141,55925.4812901013,55973.0295545352
"BRIA.BRIA.micro_ADC_IFOFR","BRIA.BRIA.micro_ADC_IFOFR",115.547011225139,124.519499536548,7.85672394523434e-29,6.59964811399685e-26,56454.2101610202,56501.7584254542
"BRIA.BRIA.micro_ADC_ILFR","BRIA.BRIA.micro_ADC_ILFR",11.4350244595662,12.2556553179754,0.000464839512184688,0.390465190235138,56566.1270277488,56613.6752921827
"BRIA.BRIA.micro_ADC_SLFR","BRIA.BRIA.micro_ADC_SLFR",269.152962089,292.423354343315,4.1869989909021e-65,3.51707915235777e-62,56287.9612076676,56335.5094721015
"BRIA.BRIA.micro_ADC_UFR","BRIA.BRIA.micro_ADC_UFR",5.99609411104029,6.42456823102223,0.0112626285396042,9.46060797326755,56571.9568763323,56619.5051407662
"BRIA.BRIA.micro_ADC_SLTFR","BRIA.BRIA.micro_ADC_SLTFR",202.154618658376,218.852489231816,2.89607140671763e-49,2.43269998164281e-46,56360.640468025,56408.188732459
"BRIA.BRIA.micro_ADC_CorticospinaltractR","BRIA.BRIA.micro_ADC_CorticospinaltractR",8.69390421747812,9.31647935777484,0.00227393685446387,1.91010695774965,56569.0653714924,56616.6136359264
"BRIA.BRIA.micro_ADC_MediallemniscusR","BRIA.BRIA.micro_ADC_MediallemniscusR",0.551421800068056,0.590657069349603,0.4421740327797,371.426187534948,56577.7912137459,56625.3394781799
"BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR",363.745605791068,397.19289991645,1.52802903716924e-87,1.28354439122216e-84,56184.9056268032,56232.4538912371
"BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR",52.3400909261036,56.2169317354607,6.75473067687552e-14,5.67397376857544e-11,56522.2285582707,56569.7768227046
"BRIA.BRIA.micro_ADC_CerebralpeduncleR","BRIA.BRIA.micro_ADC_CerebralpeduncleR",9.85006827838515,10.5560772978603,0.00115993888595232,0.974348664199951,56567.8260730048,56615.3743374388
"BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR",339.013788545763,369.698092507018,1.1474647117929e-81,9.63870357906033e-79,56211.9003630095,56259.4486274435
"BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR",99.5737582116672,107.215524448179,4.60598675639036e-25,3.86902887536791e-22,56471.4207359074,56518.9690003414
"BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR",303.128947732112,329.933138646116,3.74406073357645e-73,3.14501101620422e-70,56251.0052874733,56298.5535519072
"BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR","BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR",157.201840983904,169.782081582413,1.17746793240784e-38,9.89073063222582e-36,56409.2603343878,56456.8085988217
"BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR","BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR",178.458516360031,192.956739071251,1.13681415070115e-43,9.54923886588966e-41,56386.2840354282,56433.8322998621
"BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR","BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR",349.994578678121,381.896666759512,2.83025755430093e-84,2.37741634561278e-81,56199.9192520401,56247.467516474
"BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR","BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR",21.7628896442475,23.3373443956112,1.36920425916929e-06,0.0011501315777022,56555.0522755021,56602.6005399361
"BRIA.BRIA.micro_ADC_SagittalstratumR","BRIA.BRIA.micro_ADC_SagittalstratumR",28.3361336854723,30.3966259377104,3.56402804053571e-08,2.99378355404999e-05,56548.0005419908,56595.5488064247
"BRIA.BRIA.micro_ADC_ExternalcapsuleR","BRIA.BRIA.micro_ADC_ExternalcapsuleR",220.665137612643,239.126592380524,1.22827390562025e-53,1.03175008072101e-50,56340.5862436394,56388.1345080734
"BRIA.BRIA.micro_ADC_CingulumcingulategyrusR","BRIA.BRIA.micro_ADC_CingulumcingulategyrusR",116.747002781649,125.820639674344,4.09463042374607e-29,3.4394895559467e-26,56452.916629856,56500.4648942899
"BRIA.BRIA.micro_ADC_CingulumhippocampusR","BRIA.BRIA.micro_ADC_CingulumhippocampusR",100.56986763098,108.293767056642,2.68096510106775e-25,2.25201068489691e-22,56470.3478895466,56517.8961539805
"BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR","BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR",850.372711770673,953.370507807299,1.22031506671081e-204,1.02506465603708e-201,55646.3654766439,55693.9137410779
"BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR",181.0017707771,195.732964419691,2.85417439531537e-44,2.39750649206491e-41,56383.5333050404,56431.0815694744
"BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR",546.836568999632,603.022393676502,2.94155023432097e-131,2.47090219682961e-128,55983.9448638919,56031.4931283258
"BRIA.BRIA.micro_ADC_UncinatefasciculusR","BRIA.BRIA.micro_ADC_UncinatefasciculusR",7.11758756656855,7.62665105309966,0.0057563367884487,4.83532290229691,56570.7549126889,56618.3031771229
"BRIA.BRIA.micro_ADC_TapetumR","BRIA.BRIA.micro_ADC_TapetumR",159.362799338978,172.135643158189,3.64075457465297e-39,3.05823384270849e-36,56406.9257383439,56454.4740027779
"BRIA.BRIA.micro_ADC_CINGR","BRIA.BRIA.micro_ADC_CINGR",119.078101528812,128.348700261021,1.15457031691526e-29,9.69839066208815e-27,56450.4035873271,56497.9518517611
"BRIA.BRIA.Drad_extra_ATRR","BRIA.BRIA.Drad_extra_ATRR",54.8524747241572,58.9231933933373,1.7129673221512e-14,1.438892550607e-11,56519.5292427729,56567.0775072068
"BRIA.BRIA.Drad_extra_CSTR","BRIA.BRIA.Drad_extra_CSTR",23.128629533021,24.8036684963797,6.39942136475706e-07,0.000537551394639593,56553.5873189402,56601.1355833742
"BRIA.BRIA.Drad_extra_CGR","BRIA.BRIA.Drad_extra_CGR",47.6295392341417,51.1447988905283,8.8694462695633e-13,7.45033486643317e-10,56527.2886333398,56574.8368977737
"BRIA.BRIA.Drad_extra_IFOFR","BRIA.BRIA.Drad_extra_IFOFR",0.00156097073340788,0.00167199013695377,0.967384008444995,812.602567093796,56578.3803344719,56625.9285989058
"BRIA.BRIA.Drad_extra_ILFR","BRIA.BRIA.Drad_extra_ILFR",40.567549287447,43.5454365664801,4.24389285769207e-11,3.56487000046134e-08,56534.8722764178,56582.4205408518
"BRIA.BRIA.Drad_extra_SLFR","BRIA.BRIA.Drad_extra_SLFR",21.1247072730075,22.6522331640233,1.95463268560473e-06,0.00164189145590797,56555.7367837879,56603.2850482218
"BRIA.BRIA.Drad_extra_UFR","BRIA.BRIA.Drad_extra_UFR",140.966941620707,152.117373950542,7.94661454908827e-35,6.67515622123415e-32,56426.7912168592,56474.3394812931
"BRIA.BRIA.Drad_extra_SLTFR","BRIA.BRIA.Drad_extra_SLTFR",359.284982095043,392.228570931621,1.75529275395175e-86,1.47444591331947e-83,56189.7770272756,56237.3252917096
"BRIA.BRIA.Drad_extra_CorticospinaltractR","BRIA.BRIA.Drad_extra_CorticospinaltractR",0.415818160974595,0.445401668224621,0.504534296809446,423.808809319935,56577.936501022,56625.4847654559
"BRIA.BRIA.Drad_extra_MediallemniscusR","BRIA.BRIA.Drad_extra_MediallemniscusR",0.334849032056809,0.358670443368148,0.549252208179252,461.371854870572,56578.0232517719,56625.5715162058
"BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR",229.568138498391,248.89201404481,9.66667283078123e-56,8.12000517785624e-53,56330.9337512313,56378.4820156652
"BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR",17.3092085346361,18.5571185996208,1.65658184334266e-05,0.0139152874840784,56559.8287727034,56607.3770371373
"BRIA.BRIA.Drad_extra_CerebralpeduncleR","BRIA.BRIA.Drad_extra_CerebralpeduncleR",1.0190134046934,1.09154594857651,0.296141295406129,248.758688141149,56577.2902228759,56624.8384873098
"BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR",126.965095485131,136.906705377118,1.59345791292971e-31,1.33850464686096e-28,56441.8987152455,56489.4469796794
"BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR",211.064744880758,228.606556551046,2.27723409476763e-51,1.91287663960481e-48,56350.9897291993,56398.5379936332
"BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR",91.0218258785208,97.9631088534252,4.80344037638306e-23,4.03488991616177e-20,56480.6291630099,56528.1774274439
"BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR","BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR",118.349716176486,127.558704536609,1.71478597417195e-29,1.44042021830443e-26,56451.1888568392,56498.7371212731
"BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR","BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR",177.731680596647,192.163459978527,1.6873924024075e-43,1.4174096180223e-40,56387.0700976282,56434.6183620621
"BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR","BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR",148.02932306713,159.798014171724,1.71596768473804e-36,1.44141285517995e-33,56419.166915428,56466.715179862
"BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR","BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR",7.96706862350402,8.53726910217535,0.00348328437876584,2.92595887816331,56569.8444319967,56617.3926964306
"BRIA.BRIA.Drad_extra_SagittalstratumR","BRIA.BRIA.Drad_extra_SagittalstratumR",10.2839149670726,11.0212710788531,0.000902299736206364,0.757931778413345,56567.3610110018,56614.9092754357
"BRIA.BRIA.Drad_extra_ExternalcapsuleR","BRIA.BRIA.Drad_extra_ExternalcapsuleR",0.619603463623207,0.663692430375641,0.415268894028958,348.825870984324,56577.7181627484,56625.2664271823
"BRIA.BRIA.Drad_extra_CingulumcingulategyrusR","BRIA.BRIA.Drad_extra_CingulumcingulategyrusR",56.00032722592,60.1598624368611,9.15447348154416e-15,7.68975772449709e-12,56518.2958666078,56565.8441310417
"BRIA.BRIA.Drad_extra_CingulumhippocampusR","BRIA.BRIA.Drad_extra_CingulumhippocampusR",153.436831373088,165.682786616457,9.10020933399693e-38,7.64417584055742e-35,56413.3272334408,56460.8754978747
"BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR","BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR",163.336302539559,176.464703499047,4.20547173326261e-40,3.5325962559406e-37,56402.6322591109,56450.1805235449
"BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR",44.2723271022151,47.5314207794029,5.57088865620295e-12,4.67954647121048e-09,56530.8941861435,56578.4424505774
"BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR",732.068337815283,815.441538474355,6.71130219358521e-176,5.63749384261158e-173,55778.6025266625,55826.1507910964
"BRIA.BRIA.Drad_extra_UncinatefasciculusR","BRIA.BRIA.Drad_extra_UncinatefasciculusR",1.44302321667419,1.54577080847333,0.213775143031595,179.57112014654,56576.8359161491,56624.384180583
"BRIA.BRIA.Drad_extra_TapetumR","BRIA.BRIA.Drad_extra_TapetumR",181.228094001915,195.980055866122,2.52386603836165e-44,2.12004747222379e-41,56383.2885006619,56430.8367650958
"BRIA.BRIA.Drad_extra_CINGR","BRIA.BRIA.Drad_extra_CINGR",193.42277174809,209.302522045311,3.33846632642532e-47,2.80431171419727e-44,56370.0936878359,56417.6419522698
"BRIA.BRIA.Dax_intra_ATRR","BRIA.BRIA.Dax_intra_ATRR",0.459101347496471,0.491765366288304,0.483148859789059,405.84504222281,56577.8901270376,56625.4383914716
"BRIA.BRIA.Dax_intra_CSTR","BRIA.BRIA.Dax_intra_CSTR",8.0266437961036,8.6011349346867,0.00336326614752407,2.82514356392022,56569.7805773204,56617.3288417543
"BRIA.BRIA.Dax_intra_CGR","BRIA.BRIA.Dax_intra_CGR",10.0027967653041,10.7198385898772,0.00106169191126306,0.891821205460969,56567.6623568949,56615.2106213288
"BRIA.BRIA.Dax_intra_IFOFR","BRIA.BRIA.Dax_intra_IFOFR",21.9456601862876,23.5335634611762,1.23657996142818e-06,0.00103872716759967,56554.8562333481,56602.4044977821
"BRIA.BRIA.Dax_intra_ILFR","BRIA.BRIA.Dax_intra_ILFR",105.233932608353,113.343909741356,2.1277069957968e-26,1.78727387646931e-23,56465.3237709391,56512.8720353731
"BRIA.BRIA.Dax_intra_SLFR","BRIA.BRIA.Dax_intra_SLFR",0.483144752459339,0.517520057516757,0.471909707285813,396.404154120083,56577.8643666779,56625.4126311118
"BRIA.BRIA.Dax_intra_UFR","BRIA.BRIA.Dax_intra_UFR",165.820445284495,179.172057002211,1.09082004074294e-40,9.16288834224067e-38,56399.9476162423,56447.4958806762
"BRIA.BRIA.Dax_intra_SLTFR","BRIA.BRIA.Dax_intra_SLTFR",464.674868876209,510.155705900618,1.36334372657501e-111,1.14520873032301e-108,56074.3701926361,56121.9184570701
"BRIA.BRIA.Dax_intra_CorticospinaltractR","BRIA.BRIA.Dax_intra_CorticospinaltractR",3.753296713905,4.02102995244043,0.0449494326017465,37.7575233854671,56574.3603884009,56621.9086528348
"BRIA.BRIA.Dax_intra_MediallemniscusR","BRIA.BRIA.Dax_intra_MediallemniscusR",0.0293628439430904,0.0314512347971549,0.859239196193686,721.760924802696,56578.3505479612,56625.8988123951
"BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR",194.492293261872,210.471776243917,1.86656537406699e-47,1.56791491421628e-44,56368.9360439147,56416.4843083486
"BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR",12.707657466588,13.6205280352178,0.000224307206618193,0.188418053559282,56564.7626851733,56612.3109496072
"BRIA.BRIA.Dax_intra_CerebralpeduncleR","BRIA.BRIA.Dax_intra_CerebralpeduncleR",9.03307825151569,9.68011409203341,0.00186529754604819,1.56684993868048,56568.7018168099,56616.2500812438
"BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR",53.2599940119362,57.2077397304451,4.08688649648407e-14,3.43298465704662e-11,56521.2402519949,56568.7885164289
"BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR",62.6997747975802,67.380668520319,2.36982847489535e-16,1.99065591891209e-13,56511.0957737185,56558.6440381524
"BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR",17.7255003810133,19.0038383421663,1.31093203003946e-05,0.0110118290523315,56559.3823540946,56606.9306185286
"BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR",24.1393979589593,25.889013569613,3.64825512178505e-07,0.000306453430229944,56552.5030537448,56600.0513181787
"BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR",44.1375571308927,47.3863940558962,5.99763803053086e-12,5.03801594564592e-09,56531.0389120738,56578.5871765077
"BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR",389.99455743971,426.453983020262,8.72364467776695e-94,7.32786152932424e-91,56156.2158672335,56203.7641316674
"BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR",21.7530405625148,23.3267707109906,1.37674314254089e-06,0.00115646423973435,56555.0628397069,56602.6111041409
