"","feature","beta_out","t_vals","formatMpfr.pval.","formatMpfr.p_adj.","formatMpfr.logp."
"146","BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusL",0.0510747405006224,10.2021597098557,"1.9391175010348251391471160734675e-24","7.5902876343006160421635564463719e-20","19.119741766183222244315033611092"
"147","BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusL",-0.169311386431012,-34.264619047651,"2.6420498209326549444522023769825e-257","1.0341775614076691249069255764223e-252","251.98540488936664539586709855399"
"148","BRIA.BRIA.micro_FA_UncinatefasciculusL",-0.00647796825801729,-1.29273803647814,"0.19610167763414452152586916879934","7676.0079676333190060870968743110","-3.8851354168577784274279573289488"
"149","BRIA.BRIA.micro_FA_TapetumL",0.0769324528872925,15.437819029886,"9.1130038701809130335999963619863e-54","3.5671031049049147887420465759702e-49","48.447684337467332323226051315258"
"150","BRIA.BRIA.micro_FA_CINGL",-0.0319948279054901,-6.39586920246219,"1.5963661353862808752973108253053e-10","6.2486559637425192301762637634938e-6","5.2042133859040892253689639706053"
"151","BRIA.BRIA.micro_Ax_ATRL",-0.0440243994507114,-8.59074295057568,"8.6408751906071812352829435127242e-18","3.3822977758593689509268025791842e-13","12.470788159979063706845123706948"
"152","BRIA.BRIA.micro_Ax_CSTL",-0.0994962284880943,-19.1488611386896,"9.8926567718868036510451368402862e-82","3.8722826402196515531285979133952e-77","76.412032950793425701589073758129"
"153","BRIA.BRIA.micro_Ax_CGL",0.0119033700067147,2.34768760879187,"0.018890357207483527041344545902293","739.42525217252769897934956025367","-2.8688942781168787962616118833361"
"154","BRIA.BRIA.micro_Ax_IFOFL",-0.0400524743421452,-7.27323548181774,"3.5097770338805832912081355376820e-13","1.3738320243718767176776004935148e-8","7.8620663643274030789862242871507"
"155","BRIA.BRIA.micro_Ax_ILFL",0.0838504277729408,15.2381814459888,"1.9728539425529674250208263304356e-52","7.7223421873350803917590205052262e-48","47.112250958114870717325457719559"
"156","BRIA.BRIA.micro_Ax_SLFL",-0.0986551866313625,-17.9072509548828,"1.0352382871071609108352914024384e-71","4.0522332272235599532825811365638e-67","66.392305566672739089291474540603"
"157","BRIA.BRIA.micro_Ax_UFL",0.0448213644775718,8.73081984427309,"2.5283313368351462932946784535701e-18","9.8966473517738131358433598708126e-14","13.004511904718050648838802013400"
"158","BRIA.BRIA.micro_Ax_SLFTL",0.180170299016899,33.9823201907675,"4.0653096729927464327868783186366e-253","1.5912841652995507361857677802633e-248","247.79825225881870891323937901810"
"159","BRIA.BRIA.micro_Ax_CorticospinaltractL",0.0113671400344126,2.27531408135862,"0.022887095320055485684101445863408","895.86957211293187613278289543121","-2.9522447861857945729077460444472"
"160","BRIA.BRIA.micro_Ax_MediallemniscusL",-0.00950876539732853,-1.89740860350913,"0.057774031011239907733372133205123","2261.4488958729637084073854100467","-3.3543867780243894799506942200481"
"161","BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleL",0.0556435644098308,10.9833454710137,"4.5958233060149262451872356388157e-28","1.7989431166734225801536396461018e-23","22.744982569008766547634718606421"
"162","BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleL",-0.0629104599772352,-12.6024214972275,"2.0476012559569865908986980874951e-36","8.0149255961924326127547739238835e-32","31.096100504914707576394297716036"
"163","BRIA.BRIA.micro_Ax_CerebralpeduncleL",-0.0878928215054622,-17.3205428404619,"3.2923727344969258064950941530343e-67","1.2887334594641316684363747043226e-62","61.889836895721660032504776270326"
"164","BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleL",0.0102818320363155,1.99177535660591,"0.046395711279433312247687930660917","1816.0673266108581413112486698596","-3.2591319449744817768844303665285"
"165","BRIA.BRIA.micro_Ax_PosteriorlimbofinternalcapsuleL",-0.103100543524647,-20.1407117442298,"3.2463744821471381685550809034884e-90","1.2707283635468542933175153180526e-85","84.895947276212869036011641963870"
"166","BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleL",-0.0727877959319117,-13.9352803384297,"3.8667912675957268633368947005923e-44","1.5135781058749953661159606926517e-39","38.819995163028993724066793710385"
"167","BRIA.BRIA.micro_Ax_AnteriorcoronaradiataL",-0.049161076390306,-9.62267133853627,"6.4143293544718971075147270954070e-22","2.5107609392209346847944896269556e-17","16.600194636438708869052774091948"
"168","BRIA.BRIA.micro_Ax_SuperiorcoronaradiataL",-0.0476227732400535,-9.09560069053665,"9.4065039211335681167941548966632e-20","3.6819878298493125679567360512035e-15","14.433917651312184032495772001996"
"169","BRIA.BRIA.micro_Ax_PosteriorcoronaradiataL",-0.0294172120235053,-5.75082326937132,"8.8809914450921938692811208262838e-9","0.00034762864813524374462527091250312","3.4588844404673967867087371204075"
"170","BRIA.BRIA.micro_Ax_PosteriorthalamicradiationL",0.162104846139906,28.8988668930095,"1.2337158045125806503061918499153e-183","4.8291337736035944394935267581255e-179","178.31613076388249208539071451494"
"171","BRIA.BRIA.micro_Ax_SagittalstratumL",-0.00659207884318768,-1.22108511161675,"0.22205379617140617999475212866057","8691.8517435373521035345825721659","-3.9391123099732966523701429734175"
"172","BRIA.BRIA.micro_Ax_ExternalcapsuleL",-0.0117470877932326,-2.32810732102842,"0.019906405661209586567948646043157","779.19643679672684702921385206705","-2.8916469578810087092236395250386"
"173","BRIA.BRIA.micro_Ax_CingulumcingulategyrusL",-0.0651173033348648,-12.8793728443489,"5.8811508747816232073340887310793e-38","2.3020588869157707720467823520074e-33","32.637883571264230237135760666837"
"174","BRIA.BRIA.micro_Ax_CingulumhippocampusL",-0.0232230116633421,-4.59792321498748,"4.2672319500495809046499196385670e-6","0.16703226022079074535071180441235","0.77719964212896850818113646641860"
"175","BRIA.BRIA.micro_Ax_Fornix_StriaterminalisL",-0.145646909973074,-28.7005291373743,"3.7576666600519777077235710639677e-181","1.4708634607441456341342374215688e-176","175.83242764066309088407001034250"
"176","BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusL",-0.0803630206352941,-14.6438808320448,"1.4740851458729916249418069541357e-48","5.7700114864906511175097149605763e-44","43.238823322283689571204741495101"
"177","BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusL",0.0753373763167629,15.0765908194101,"2.3088688376919081766143142355564e-51","9.0376052913774361757214102122328e-47","46.043946629979809364772760899295"
"178","BRIA.BRIA.micro_Ax_UncinatefasciculusL",0.0103259004998494,2.03308900549313,"0.042043531573554426136485343660497","1645.7099563836409022604458069029","-3.2163532965861154594732923572754"
"179","BRIA.BRIA.micro_Ax_TapetumL",0.10243828955754,20.5873421588787,"3.5639046153878908631933985055264e-94","1.3950191836012821205797919770179e-89","88.855419820150315216376283807436"
"180","BRIA.BRIA.micro_Ax_CINGL",-0.0263353797950696,-5.10920225873877,"3.2352187889605823335682146472248e-7","0.012663616905628407428286062593634","1.8974422360395863317554071314580"
"181","BRIA.BRIA.micro_ADC_ATRL",0.0213307980710169,4.19472065506881,"2.7320807834840679441691707525480e-5","1.0694183810791687153861385076704","-0.029147644447929556361452512251021"
"182","BRIA.BRIA.micro_ADC_CSTL",-0.0914368237327699,-17.6077475206958,"2.1482527159194605540712734228155e-69","8.4089056059235444468011855589267e-65","64.075260522660570124071184808985"
"183","BRIA.BRIA.micro_ADC_CGL",0.172631467471695,34.7390607653763,"2.0275134012082305413223153889795e-264","7.9362957063493768078979391270817e-260","259.10038215874157479947775208881"
"184","BRIA.BRIA.micro_ADC_IFOFL",-0.0505768135136748,-9.3960253776012,"5.6663184930196294287089983714329e-21","2.2179670477226735472795632325304e-16","15.654044910440473488743559738281"
"185","BRIA.BRIA.micro_ADC_ILFL",0.117309295971948,21.9898374632022,"3.6027589034913716826992663830822e-107","1.4102279175936276177589738403293e-102","101.85071069205803411861724403478"
"186","BRIA.BRIA.micro_ADC_SLFL",-0.105228114174908,-19.820533770077,"1.9799752291798345392721712022404e-87","7.7502170395786263370730597369305e-83","82.110686135200591813866051602966"
"187","BRIA.BRIA.micro_ADC_UFL",0.141336471647258,28.0163729807649,"1.0265545192079963401911319328971e-172","4.0182423545358600744101477249398e-168","167.39596387294779322871109847163"
"188","BRIA.BRIA.micro_ADC_SLFTL",0.150908005888687,29.1879476084335,"2.7581274739198864985456856260467e-187","1.0796138371164611721257377246040e-182","181.96673155784577842087581887235"
"189","BRIA.BRIA.micro_ADC_CorticospinaltractL",0.030663036070912,6.14487287313048,"8.0027583292984151388601228070903e-10","3.1325196928372786378040178703816e-5","4.5041061900980007015798478065338"
"190","BRIA.BRIA.micro_ADC_MediallemniscusL",0.0115484726208265,2.31109549583001,"0.020827580728969141878316883201769","815.25399247403912054295775916705","-2.9112929343166313994074532682396"
"191","BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleL",0.069382865284051,13.8285355783806,"1.7147590715811689471720852177618e-43","6.7120814338901696099156931678892e-39","38.173142783097919889154111111816"
"192","BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleL",-0.0517786402398488,-10.3403781069554,"4.6270825767942825884281920333702e-25","1.8111789330345860335884472076226e-20","19.742038642015696254150136330843"
"193","BRIA.BRIA.micro_ADC_CerebralpeduncleL",-0.0598676559519656,-11.5864624154361,"4.8265810754247130567490106642127e-31","1.8892686303534954318032652442929e-26","25.723706286447847216302071105371"
"194","BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleL",-0.00188328508070546,-0.369161910331546,"0.71200704495073738995785695895800","27870.091760506713655120394944498","-4.4451383986026518408518418719803"
"195","BRIA.BRIA.micro_ADC_PosteriorlimbofinternalcapsuleL",-0.100494016229363,-19.6438066212967,"6.5313936759176979261941561852704e-86","2.5565834265644644992501785556001e-81","80.592340030785898223624417803956"
"196","BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleL",-0.0988726691183391,-19.073661989663,"4.1798351627877396176589350949269e-81","1.6361128777700049185402369642062e-76","75.786186737032942652044250411655"
"197","BRIA.BRIA.micro_ADC_AnteriorcoronaradiataL",0.00717450848446172,1.41102217360933,"0.15823807599409964117350380421297","6193.9130086370422544544594083074","-3.7919651015480189917202099241591"
"198","BRIA.BRIA.micro_ADC_SuperiorcoronaradiataL",0.0217441996836592,4.25434332518015,"2.0966340086451815160711033108391e-5","0.82068545000398340083571196896203","0.085823266149065437869924575838911"
"199","BRIA.BRIA.micro_ADC_PosteriorcoronaradiataL",-0.050842083713987,-10.0506320485462,"9.1280070187484663508247131622460e-24","3.5729757873487121837033174730991e-19","18.446969926830438845128915745621"
"200","BRIA.BRIA.micro_ADC_PosteriorthalamicradiationL",0.148196654857304,28.5843771301976,"1.0508000749546646664119546753762e-179","4.1131467333950439037363141858268e-175","174.38582579708769204754374627513"
"201","BRIA.BRIA.micro_ADC_SagittalstratumL",0.00209890376726644,0.399869527935637,"0.68925261721763908381301616913554","26979.415195750046657692891908467","-4.4310325316957324912103703386850"
"202","BRIA.BRIA.micro_ADC_ExternalcapsuleL",-0.0492872625277023,-9.83054369253726,"8.3168545201487492999864049215798e-23","3.2554663648218249384936784784532e-18","17.487386787384429341731940409588"
"203","BRIA.BRIA.micro_ADC_CingulumcingulategyrusL",-0.0342521666323366,-6.82283853768691,"8.9258961165491477214031057146140e-12","3.4938635169008328925888176698697e-7","6.4566940641540475594357987314761"
"204","BRIA.BRIA.micro_ADC_CingulumhippocampusL",0.0275745209643622,5.48619507044521,"4.1068337824426898019975363747709e-8","0.0016075379474615420691958956631773","2.7938387663486044001568195208058"
"205","BRIA.BRIA.micro_ADC_Fornix_StriaterminalisL",-0.219148422332125,-43.8650144770652,"2.7416613351588682094801437070891e-420","1.0731684964212357832368126512655e-415","414.96933208481787271936827488596"
"206","BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusL",-0.0700809462319052,-13.2331744665799,"5.6451743736302085987588653924393e-40","2.2096906050700725518121826805626e-35","34.655668530802362558655348307589"
"207","BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusL",0.148930185858925,30.0719835465706,"1.1266663398397944571697599266343e-198","4.4101100540349074436995912808228e-194","193.35555057260388593048507623620"
"208","BRIA.BRIA.micro_ADC_UncinatefasciculusL",0.0152323991825063,2.99936582164816,"0.0027054225781499363986026851262206","105.89835597652296045050490389569","-2.0248892179368867460554933090351"
"209","BRIA.BRIA.micro_ADC_TapetumL",0.0196047633543211,3.92450811385112,"8.6907130347742525134597212650067e-5","3.4018058032016856613435386947605","-0.53170951768185348805245633596318"
"210","BRIA.BRIA.micro_ADC_CINGL",-0.00779878656345785,-1.54434343143201,"0.12250515627664678095835937924523","4795.2193321367849470530611817958","-3.6808084764823263210557342716226"
"211","BRIA.BRIA.Drad_extra_ATRL",0.056194504776503,11.0834083551594,"1.5101220216657492498628643508078e-28","5.9110706294062422887382099283695e-24","23.228333851380577319941360864351"
"212","BRIA.BRIA.Drad_extra_CSTL",-0.0285906237566362,-5.53984172628653,"3.0274513769545336131275569091717e-8","0.0011850352924813130921865196009567","2.9262687153908841105175683118976"
"213","BRIA.BRIA.Drad_extra_CGL",0.094155116273806,18.8834926656092,"1.5592582939812897402838462924216e-79","6.1034047401309624303930595424243e-75","74.214427829358964877779152143084"
"214","BRIA.BRIA.Drad_extra_IFOFL",0.013730110849419,2.62240307036171,"0.0087312100303558823385805712721459","341.76575421822030237905930130552","-2.5337285431735593368406330392365"
"215","BRIA.BRIA.Drad_extra_ILFL",0.0859811189858127,16.2995334095708,"9.9448401446426248993975732629263e-60","3.8927087778174626643711921023086e-55","54.409748085600550618692385242728"
"216","BRIA.BRIA.Drad_extra_SLFL",-0.0321790802663875,-6.24592870168451,"4.2128932991690698863197393137945e-10","1.6490528240937490256021355595975e-5","4.7827654323815667281761530016815"
"217","BRIA.BRIA.Drad_extra_UFL",0.130476476648776,25.0143462916491,"4.2680196592256386839443491968416e-138","1.6706309352106917500563366061191e-133","132.77711948098899556631033388686"
"218","BRIA.BRIA.Drad_extra_SLFTL",0.18411907735499,36.2994971054937,"1.6477471579178335828169827569454e-288","6.4497767002377759932205156055110e-284","283.19045532095128654655399510229"
"219","BRIA.BRIA.Drad_extra_CorticospinaltractL",-0.00375824095106852,-0.750964052826115,"0.45267428991537076853691939628131","17719.029730157357992840635928647","-4.2484399368300624222019792497565"
"220","BRIA.BRIA.Drad_extra_MediallemniscusL",0.0202848629515158,4.04656662709665,"5.1974336072029796990276373417536e-5","2.0344314368674623435903880846840","-0.30844305811563807060226269277168"
"221","BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleL",0.0568995399159185,11.2402254837402,"2.5872067503401191390165396659137e-29","1.0127103382856328345852441214287e-24","23.994514756488965358606193332600"
"222","BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleL",0.0792244867807646,15.8224100212366,"2.1798625386189545894575621245665e-56","8.5326359349161739495137354241907e-52","51.068916784172823669945340138110"
"223","BRIA.BRIA.Drad_extra_CerebralpeduncleL",0.048780728642495,9.64620515029322,"5.1008475772174123163513400780284e-22","1.9966247671502117029894050467416e-17","16.699703545979626627695554655979"
"224","BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleL",-0.0256778986729433,-5.02143157016935,"5.1287776141332401152147292099949e-7","0.020075574215001741782985014546690","1.6973320238903671510534683416403"
"225","BRIA.BRIA.Drad_extra_PosteriorlimbofinternalcapsuleL",-0.0917930638960096,-18.1369105528671,"1.6293674661852171287253534443320e-73","6.3778330728887954069696509871462e-69","68.195326851739654324166901378942"
"226","BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleL",-0.049554123616238,-9.57954536705273,"9.7473046121854866966727534310369e-22","3.8153874443477650576786158755107e-17","16.418461353803853238437794311091"
"227","BRIA.BRIA.Drad_extra_AnteriorcoronaradiataL",-0.0257678029095996,-5.07314117677777,"3.9130196898298162855627275942932e-7","0.015316732971900849886578184622338","1.8148338589582506111974793199507"
"228","BRIA.BRIA.Drad_extra_SuperiorcoronaradiataL",0.0833594617375609,16.5588832086544,"1.3813422951978650467916674895616e-61","5.4069881460930031526566240543932e-57","56.267044582540528647981709177290"
"229","BRIA.BRIA.Drad_extra_PosteriorcoronaradiataL",-0.0371445001367362,-7.36281835531182,"1.8006732484449543096604496808791e-13","7.0483752963880846543038981858669e-9","8.1519109796228100852547591515100"
"230","BRIA.BRIA.Drad_extra_PosteriorthalamicradiationL",0.104796658100612,21.0049191740211,"5.9134093316649630537743045050754e-98","2.3146858146936164881388760124217e-93","92.635507949874939209580085423051"
"231","BRIA.BRIA.Drad_extra_SagittalstratumL",0.0482536560043288,9.38400696163666,"6.3512086609744371078751147648299e-21","2.4860536061652239171355561723983e-16","15.604489511007828918085416416717"
"232","BRIA.BRIA.Drad_extra_ExternalcapsuleL",0.00874265886825975,1.73608373877429,"0.082549029190888737530612773276367","3231.2166496189578531607757843577","-3.5093660779742027790437103845766"
"233","BRIA.BRIA.Drad_extra_CingulumcingulategyrusL",-0.0123740325620724,-2.46536625055953,"0.013687326482688006558521964425793","535.76302051185664072022525351886","-2.7289727343899979281576710596391"
"234","BRIA.BRIA.Drad_extra_CingulumhippocampusL",-0.0326845989319587,-6.44060368905306,"1.1899922560684832536710276224166e-10","4.6579866879288639998445034224235e-6","5.3318017569707881592849178123307"
"235","BRIA.BRIA.Drad_extra_Fornix_StriaterminalisL",-0.0739663069432483,-14.3369934895689,"1.2850291436706575553605055632765e-46","5.0299895770700548689476269263320e-42","41.298432914869649216583592709838"
"236","BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusL",-0.0202610669623502,-3.99407509020029,"6.4947279796156399750950458318824e-5","2.5422313730609499554514537899746","-0.40521507394059987713530241972691"
"237","BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusL",0.174329784758033,35.3700286662338,"4.9352219393272360130748786941258e-274","1.9317939237108599925978997672420e-269","268.71403920430183697531717196870"
"238","BRIA.BRIA.Drad_extra_UncinatefasciculusL",-0.0018628010141438,-0.364768087205627,"0.71528452882241426014966721019517","27998.382311695761385038423608671","-4.4471329394350903626243437136375"
"239","BRIA.BRIA.Drad_extra_TapetumL",-0.0668634204330161,-13.3707992961436,"8.9573103763215042477012572247914e-41","3.5061600006035264076777031155007e-36","35.455168269133926632332852489186"
"240","BRIA.BRIA.Drad_extra_CINGL",-0.0719021453203755,-13.7861347731056,"3.0887120985587515397669980365839e-43","1.2090145767388521152109960414599e-38","37.917568462944782807329638298307"
"241","BRIA.BRIA.Dax_intra_ATRL",0.0563501746076886,11.1399645977603,"8.0151203269340242479973079591541e-29","3.1373585495717851113935862544529e-24","23.503435845598635448126598325291"
"242","BRIA.BRIA.Dax_intra_CSTL",-0.0162858670873514,-3.11063732919534,"0.0018668406669150693873073075739010","73.073744225056561027369940365208","-1.8637613607271876800963815588522"
"243","BRIA.BRIA.Dax_intra_CGL",0.0244986786676003,4.89540679461076,"9.8102580530733004041899661508766e-7","0.038400293097144819772120784504363","1.4156654607890610744885508270883"
"244","BRIA.BRIA.Dax_intra_IFOFL",0.0472512359668811,9.0568048053628,"1.3432768834972893054316118681762e-19","5.2579887050734395282509583356002e-15","14.279180351156538427371018710448"
"245","BRIA.BRIA.Dax_intra_ILFL",0.0967653663446548,18.3963486967289,"1.4052038610368001650078853280028e-75","5.5003894732563468858903655394002e-71","70.259606557760762490220727026202"
"246","BRIA.BRIA.Dax_intra_SLFL",-0.011683718651813,-2.27204574834899,"0.023083747321494780453377374040196","903.56712140527019128655055205560","-2.9559604196232152692890061786968"
"247","BRIA.BRIA.Dax_intra_UFL",0.12348559485168,23.5443698348178,"1.4336618747987254880898420557459e-122","5.6117826765246511780300687588033e-118","117.25089915592836192070102768832"
"248","BRIA.BRIA.Dax_intra_SLFTL",0.175296301211701,34.3213270539158,"3.7727462788786947464935908468918e-258","1.4767660759414874846199862651990e-253","252.83068829275413079324760000309"
"249","BRIA.BRIA.Dax_intra_CorticospinaltractL",-0.00875772576925295,-1.75036990888658,"0.080054504890452795301913154854612","3133.5734849269937665027866204731","-3.4960398837253427311281062196052"
"250","BRIA.BRIA.Dax_intra_MediallemniscusL",0.0165014786683856,3.29137260784968,"0.00099699761408970624798546330925083","39.025477608313371664894990314009","-1.5913482268244165601703775846678"
"251","BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleL",0.069114702545485,13.6048053809204,"3.7496522595146310885877433780546e-42","1.4677263839418120470059003904715e-37","36.833354898793097768841057048695"
"252","BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleL",0.0658423335894071,13.1362865805586,"2.0399452598565116668464454096519e-39","7.9849577306563436175370412669992e-35","34.097727378510005710050009336909"
"253","BRIA.BRIA.Dax_intra_CerebralpeduncleL",0.0624570016260916,12.2711279253007,"1.2943753099891055020056562700932e-34","5.0665732758903556665007403380263e-30","29.295285671933959170377031828350"
"254","BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleL",0.000768561593919162,0.149389060947539,"0.88124664297318975708801218246640","34494.637345899566661696060858303","-4.5377515834179207372479230178826"
"255","BRIA.BRIA.Dax_intra_PosteriorlimbofinternalcapsuleL",-0.0544013329878694,-10.6848122871674,"1.1989134712269601397887433980458e-26","4.6929070004236900751750782829686e-22","21.328558052138028542030363172971"
"256","BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleL",-0.00726988238094728,-1.39986655096494,"0.16155328417229922701956786511454","6323.6802023563086432269449441788","-3.8009698989161228345406376319098"
"257","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataL",-0.0189011566459716,-3.75014047914308,"0.00017673553181220517776106672100576","6.9179589217251472731014346603259","-0.83997797888084901828080195724040"
"258","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataL",-0.0167354148304069,-3.31509233820553,"0.00091612857227870784786622170748952","35.860020704705461289027516296257","-1.5546105359773278864847029789626"
"259","BRIA.BRIA.Dax_intra_PosteriorcoronaradiataL",-0.150857107051608,-30.4279203145431,"2.3475621222509213234360302371988e-203","9.1890624151267813363256531574619e-199","198.03672879859313695958932804634"
"260","BRIA.BRIA.Dax_intra_PosteriorthalamicradiationL",0.0789698199746986,15.7275087920596,"9.7991280692036965426245598289419e-56","3.8356727001284029376795314538424e-51","50.416158458485894768133078880295"
"261","BRIA.BRIA.Dax_intra_SagittalstratumL",0.0745817359845599,14.5011330553973,"1.1916644641960828105410898737728e-47","4.6645322122027269453009880929111e-43","42.331191903438523624061933461220"
"262","BRIA.BRIA.Dax_intra_ExternalcapsuleL",0.0331513887286196,6.57378426169156,"4.9052290355526639117459449580753e-11","1.9200538013863792349747152349391e-6","5.7166866018600657555301501498353"
"263","BRIA.BRIA.Dax_intra_CingulumcingulategyrusL",-0.0073994738239605,-1.47262324918661,"0.14085265224703302009420084070849","5513.3953669056135055473035078516","-3.7414191369575495888801226134395"
"264","BRIA.BRIA.Dax_intra_CingulumhippocampusL",-0.0649080782485006,-12.820214235626,"1.2635092915487040920110255335721e-37","4.9457544199090924273587572460629e-33","32.305767452213751494458784253108"
"265","BRIA.BRIA.Dax_intra_Fornix_StriaterminalisL",-0.0334604296597203,-6.49181605515131,"8.4807769419806107816724313096732e-11","3.3196305183994704782700397875467e-6","5.4789102514616015278347429371447"
"266","BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusL",0.00477294431273255,0.939711945304362,"0.34736533620230803914631157690570","13596.921354966943576304074054826","-4.1334405855830273420698113781688"
"267","BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusL",0.139150109827687,28.0769563601894,"1.8728789605461485801898167677472e-173","7.3310101152657893874369997739887e-169","168.13483618125764523543466644068"
"268","BRIA.BRIA.Dax_intra_UncinatefasciculusL",-0.000439173775765424,-0.0858759900932661,"0.93156499811758612079630874496857","36464.248721316673526329913204281","-4.5618672701532970551374244087148"
"269","BRIA.BRIA.Dax_intra_TapetumL",0.0389759591979482,7.79500133316638,"6.4407798776828769439709181769881e-15","2.5211144675214085221785365020179e-10","9.5984074353690425897621815902887"
"270","BRIA.BRIA.Dax_intra_CINGL",-0.110866731967493,-21.4520804183256,"4.3667893597281119853034459457718e-102","1.7092923590783748744073278465533e-97","96.767183648762398939782428556852"
"271","BRIA.BRIA.Dax_extra_ATRL",0.027337075761411,5.36202365956935,"8.2294757883318896835152377515513e-8","0.0032212637078267515788183695130891","2.4919737203321213984493561576533"
"272","BRIA.BRIA.Dax_extra_CSTL",-0.0554479396335065,-10.6171255309464,"2.4808291761885785595320517580274e-26","9.7107096443549530555763101964408e-22","21.012749031331336959421126989773"
"273","BRIA.BRIA.Dax_extra_CGL",0.0261048805253204,5.19319406052416,"2.0671651212754338243129164873552e-7","0.0080915044342084306185080490064548","2.0919707235383072426885306488089"
"274","BRIA.BRIA.Dax_extra_IFOFL",0.00807065149259378,1.51060017188626,"0.13089035015969685370510556766801","5123.4409763010139445789472352302","-3.7095617373583096494032837400859"
"275","BRIA.BRIA.Dax_extra_ILFL",0.0930776507129472,17.4134812739136,"6.5196074262584140996029528323803e-68","2.5519699348603310310075838271805e-63","62.593124446409013824318928035745"
"276","BRIA.BRIA.Dax_extra_SLFL",-0.0272533305414002,-5.14581680626583,"2.6635926387879329693253704166132e-7","0.010426100666007606021830297421751","1.9818780861919882521592534399610"
"277","BRIA.BRIA.Dax_extra_UFL",0.0715142389068431,13.6536808850295,"1.9193344916524947747032086022552e-42","7.5128510006753602966207694318085e-38","37.124195224261024181442847984490"
"278","BRIA.BRIA.Dax_extra_SLFTL",0.189244080967945,36.73100174122,"2.3377891179439546914098180906661e-295","9.1508079443680218485854509522977e-291","290.03854055945376664475652588693"
"279","BRIA.BRIA.Dax_extra_CorticospinaltractL",-0.000135982058002031,-0.0272176671229122,"0.97828612459954677164433621438405","38293.053775200059282474252439652","-4.5831200016267391470360119428759"
"280","BRIA.BRIA.Dax_extra_MediallemniscusL",-0.00391522116055124,-0.780761720362538,"0.43494265211407378776837470676346","17024.960231701190274617491146846","-4.2310861061253279408087939628272"
"281","BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleL",0.0694859673758137,13.6626801047315,"1.6962391459178499391698257432045e-42","6.6395888888662400168924489066245e-38","37.177858810515154674391193443949"
"282","BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleL",0.0199805861759927,3.99744114204745,"6.4030905127194355648537505146222e-5","2.5063617193937686631507035639394","-0.39904374878116154421894555367371"
"283","BRIA.BRIA.Dax_extra_CerebralpeduncleL",-0.020302413489187,-3.97555405836747,"7.0215591333549434635390767383922e-5","2.7484488915691255199331008077094","-0.43908766550917934747150748770366"
"284","BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleL",-0.00612548957893309,-1.18614365303884,"0.23556557387912432542304839022395","9220.7432583505634700343831385322","-3.9647659297293568601417324397058"
"285","BRIA.BRIA.Dax_extra_PosteriorlimbofinternalcapsuleL",-0.0995268365451705,-19.528558094449,"6.2787305865222831535349513827703e-85","2.4576835134824172947881860197588e-80","79.609474043824549144673340556856"
"286","BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleL",-0.058039663673348,-11.1418690918605,"7.8455280324690318114712029637755e-29","3.0709750377493531219641729761102e-24","23.512723713681246243834050910100"
"287","BRIA.BRIA.Dax_extra_AnteriorcoronaradiataL",-0.02240365267158,-4.40226618326238,"1.0712601235455189494824624063609e-5","0.41932335015942248239592025972193","0.37745095309121991302697875714250"
"288","BRIA.BRIA.Dax_extra_SuperiorcoronaradiataL",0.0187013451016082,3.64509686784263,"0.00026729110395675559620341417902469","10.462575682179284302190241209566","-1.0196386125290547949760187106353"
"289","BRIA.BRIA.Dax_extra_PosteriorcoronaradiataL",-0.104828687630236,-20.8583622725838,"1.2797936803205039327502060763199e-96","5.0094964028785485439641316445385e-92","91.300205930907973058367708399587"
