"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.micro_FA_CerebralpeduncleR","BRIA.BRIA.micro_FA_CerebralpeduncleR",26.1829357671559,25.9037748434558,3.62342786431731e-07,0.000304367940602654,53315.6296189949,53362.6517821099
"BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR",390.146480446943,393.56144655357,1.0802732922469e-86,9.07429565487393e-84,52951.9391773952,52998.9613405102
"BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR",222.788776841753,222.729036540426,4.45982233635062e-50,3.74625076253452e-47,53120.0495419641,53167.0717050791
"BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR",425.334608677444,429.873165643518,1.9937284673684e-94,1.67473191258946e-91,52916.3998352042,52963.4219983192
"BRIA.BRIA.micro_FA_AnteriorcoronaradiataR","BRIA.BRIA.micro_FA_AnteriorcoronaradiataR",311.919370667063,313.328040088106,1.51809402729685e-69,1.27519898292935e-66,53030.7061039595,53077.7282670745
"BRIA.BRIA.micro_FA_SuperiorcoronaradiataR","BRIA.BRIA.micro_FA_SuperiorcoronaradiataR",441.98308301478,447.101393494224,4.3249081360005e-98,3.63292283424042e-95,52899.5616426496,52946.5838057646
"BRIA.BRIA.micro_FA_PosteriorcoronaradiataR","BRIA.BRIA.micro_FA_PosteriorcoronaradiataR",602.119425015448,614.412017613833,1.73812882414703e-133,1.4600282122835e-130,52736.8220197289,52783.844182844
"BRIA.BRIA.micro_FA_PosteriorthalamicradiationR","BRIA.BRIA.micro_FA_PosteriorthalamicradiationR",416.999100114837,421.259024347256,1.35793315669529e-92,1.14066385162405e-89,52924.8246430697,52971.8468061847
"BRIA.BRIA.micro_FA_SagittalstratumR","BRIA.BRIA.micro_FA_SagittalstratumR",234.840485671524,234.928806391458,1.04915691916779e-52,8.8129181210094e-50,53107.9939625292,53155.0161256442
"BRIA.BRIA.micro_FA_ExternalcapsuleR","BRIA.BRIA.micro_FA_ExternalcapsuleR",0.622660359284055,0.615190078192768,0.432850249793599,363.594209826623,53340.9070513311,53387.9292144461
"BRIA.BRIA.micro_FA_CingulumcingulategyrusR","BRIA.BRIA.micro_FA_CingulumcingulategyrusR",0.103041216727433,0.101802200548219,0.749681110858914,629.732133121488,53341.4205665724,53388.4427296874
"BRIA.BRIA.micro_FA_CingulumhippocampusR","BRIA.BRIA.micro_FA_CingulumhippocampusR",153.720892917478,153.11457258995,4.95806811859159e-35,4.16477721961693e-32,53188.9902173387,53236.0123804537
"BRIA.BRIA.micro_FA_Fornix_StriaterminalisR","BRIA.BRIA.micro_FA_Fornix_StriaterminalisR",981.980789533791,1023.22787647016,1.20269553217095e-218,1.0102642470236e-215,52345.0292111075,52392.0513742225
"BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR",221.807676221342,221.736574244112,7.29874134715396e-50,6.13094273160932e-47,53121.0306159178,53168.0527790328
"BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR",681.597472807141,698.540719074389,3.66592834149736e-151,3.07937980685778e-148,52655.5233743842,52702.5455374992
"BRIA.BRIA.micro_FA_UncinatefasciculusR","BRIA.BRIA.micro_FA_UncinatefasciculusR",24.1029409928124,23.8433343036987,1.05365373101374e-06,0.00088506913405154,53317.6878737487,53364.7100368637
"BRIA.BRIA.micro_FA_TapetumR","BRIA.BRIA.micro_FA_TapetumR",1038.10964919776,1085.10653914256,2.22862092916583e-231,1.87204158049929e-228,52286.4354529773,52333.4576160923
"BRIA.BRIA.micro_FA_CINGR","BRIA.BRIA.micro_FA_CINGR",71.8653124077209,71.2712585794997,3.33777071150374e-17,2.80372739766315e-14,53270.3675348515,53317.3896979665
"BRIA.BRIA.micro_Ax_ATRR","BRIA.BRIA.micro_Ax_ATRR",5.84376801184771,5.77525057667541,0.0162630744124348,13.6609825064452,53335.7464931153,53382.7686562303
"BRIA.BRIA.micro_Ax_CSTR","BRIA.BRIA.micro_Ax_CSTR",13.8777220919255,13.720830438238,0.000212699215147962,0.178667340724288,53327.8029285435,53374.8250916585
"BRIA.BRIA.micro_Ax_CGR","BRIA.BRIA.micro_Ax_CGR",44.9952771677526,44.55986844596,2.53617936438361e-11,2.13039066608223e-08,53297.0036135218,53344.0257766368
"BRIA.BRIA.micro_Ax_IFOFR","BRIA.BRIA.micro_Ax_IFOFR",6.59184180162629,6.51481073512943,0.0107058427671589,8.99290792441346,53335.0069782045,53382.0291413196
"BRIA.BRIA.micro_Ax_ILFR","BRIA.BRIA.micro_Ax_ILFR",19.4499808683104,19.2357575986262,1.16159855948492e-05,0.00975742789967335,53322.2913818688,53369.3135449838
"BRIA.BRIA.micro_Ax_SLFR","BRIA.BRIA.micro_Ax_SLFR",33.1006624986876,32.7597290696333,1.05878985243495e-08,8.89383476045358e-06,53308.7825671592,53355.8047302742
"BRIA.BRIA.micro_Ax_UFR","BRIA.BRIA.micro_Ax_UFR",7.58358735791262,7.49535961146357,0.00619166438982784,5.20099808745538,53334.0265343762,53381.0486974912
"BRIA.BRIA.micro_Ax_SLTFR","BRIA.BRIA.micro_Ax_SLTFR",373.890870778137,376.833267527511,3.99875638645664e-83,3.35895536462357e-80,52968.3342714891,53015.3564346041
"BRIA.BRIA.micro_Ax_CorticospinaltractR","BRIA.BRIA.micro_Ax_CorticospinaltractR",0.0918719267901906,0.0907671618835871,0.763207472547432,641.094276939843,53341.4316045034,53388.4537676184
"BRIA.BRIA.micro_Ax_MediallemniscusR","BRIA.BRIA.micro_Ax_MediallemniscusR",1.83061821461888,1.80877101038747,0.178672031881591,150.084506780536,53339.7132287493,53386.7353918643
"BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR",170.892742799035,170.374451176731,9.05284047203858e-39,7.60438599651241e-36,53171.8737018675,53218.8958649825
"BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR",14.2285488146772,14.0679517801988,0.000176854360144614,0.148557662521476,53327.4559721031,53374.4781352181
"BRIA.BRIA.micro_Ax_CerebralpeduncleR","BRIA.BRIA.micro_Ax_CerebralpeduncleR",0.345718889664568,0.341566179950207,0.558933632279887,469.504251115105,53341.1807413576,53388.2029044726
"BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR",38.1525060554595,37.7696327466947,8.12224776905004e-10,6.82268812600203e-07,53303.7807524939,53350.802915609
"BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR",0.0807755314053793,0.079804154492563,0.777566115120348,653.155536701093,53341.4425703907,53388.4647335057
"BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR",11.6213111844154,11.4885589867267,0.000701704655618506,0.589431910719545,53330.0342932516,53377.0564563666
"BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR","BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR",12.9241243057877,12.7773694504553,0.00035172102198145,0.295445658464418,53328.7459738387,53375.7681369538
"BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR","BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR",7.3393341277515,7.25385443264922,0.00708120422719782,5.94821155084617,53334.2680089145,53381.2901720295
"BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR","BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR",24.5468304406277,24.2830126633426,8.38802074938115e-07,0.000704593742948017,53317.2486428153,53364.2708059303
"BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR","BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR",9.29163585807692,9.18436534647455,0.00244424649837394,2.05316705863411,53332.3378300209,53379.3599931359
"BRIA.BRIA.micro_Ax_SagittalstratumR","BRIA.BRIA.micro_Ax_SagittalstratumR",3.38334395471247,3.34324016298102,0.0674975150407637,56.6979126342415,53338.1785608128,53385.2007239278
"BRIA.BRIA.micro_Ax_ExternalcapsuleR","BRIA.BRIA.micro_Ax_ExternalcapsuleR",0.845387254979869,0.835254663166609,0.360769253499515,303.046172939593,53340.686936466,53387.7090995811
"BRIA.BRIA.micro_Ax_CingulumcingulategyrusR","BRIA.BRIA.micro_Ax_CingulumcingulategyrusR",44.3046677427774,43.8743380149393,3.59675869144641e-11,3.02127730081499e-08,53297.687710358,53344.709873473
"BRIA.BRIA.micro_Ax_CingulumhippocampusR","BRIA.BRIA.micro_Ax_CingulumhippocampusR",77.3244644182487,76.7074817611502,2.14858255754462e-18,1.80480934833748e-15,53264.9512787207,53311.9734418357
"BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR","BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR",185.658816567946,185.241500097995,5.5086092753896e-42,4.62723179132726e-39,53157.1426807104,53204.1648438254
"BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR",50.5156964087,50.0414906251806,1.55848316801733e-12,1.30912586113456e-09,53291.5343538877,53338.5565170027
"BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR",10.9093463466561,10.7843213375861,0.00102551351599733,0.861431353437754,53330.7383000525,53377.7604631675
"BRIA.BRIA.micro_Ax_UncinatefasciculusR","BRIA.BRIA.micro_Ax_UncinatefasciculusR",5.01123966461455,4.95226573205936,0.0260683720065886,21.8974324855344,53336.5694619634,53383.5916250784
"BRIA.BRIA.micro_Ax_TapetumR","BRIA.BRIA.micro_Ax_TapetumR",39.4830467952524,39.0895731219692,4.13565337486061e-10,3.47394883488291e-07,53302.4631657785,53349.4853288935
"BRIA.BRIA.micro_Ax_CINGR","BRIA.BRIA.micro_Ax_CINGR",13.1943640923309,13.044726917797,0.000304935305709443,0.256145656795932,53328.4787293448,53375.5008924598
"BRIA.BRIA.micro_ADC_ATRR","BRIA.BRIA.micro_ADC_ATRR",137.19758954566,136.536332255124,1.95857104161516e-31,1.64519967495673e-28,53205.4455096823,53252.4676727973
"BRIA.BRIA.micro_ADC_CSTR","BRIA.BRIA.micro_ADC_CSTR",40.7654854295943,40.36197054446,2.15875718714963e-10,1.81335603720569e-07,53301.1931250481,53348.2152881631
"BRIA.BRIA.micro_ADC_CGR","BRIA.BRIA.micro_ADC_CGR",682.157753931246,699.136385342436,2.7498963902177e-151,2.30991296778287e-148,52654.9490034407,52701.9711665557
"BRIA.BRIA.micro_ADC_IFOFR","BRIA.BRIA.micro_ADC_IFOFR",70.4440130660914,69.8564449591853,6.81941525326904e-17,5.728308812746e-14,53271.7774090271,53318.7995721421
"BRIA.BRIA.micro_ADC_ILFR","BRIA.BRIA.micro_ADC_ILFR",116.348431162143,115.659392806215,6.76394355133848e-27,5.68171258312432e-24,53226.1882256319,53273.210388747
"BRIA.BRIA.micro_ADC_SLFR","BRIA.BRIA.micro_ADC_SLFR",183.918456379019,183.488021650712,1.31859898883144e-41,1.10762315061841e-38,53158.8795124554,53205.9016755704
"BRIA.BRIA.micro_ADC_UFR","BRIA.BRIA.micro_ADC_UFR",23.1459596248678,22.8955018297037,1.72356733019218e-06,0.00144779655736144,53318.6347767552,53365.6569398702
"BRIA.BRIA.micro_ADC_SLTFR","BRIA.BRIA.micro_ADC_SLTFR",171.109326641883,170.592347018527,8.12128557965573e-39,6.82187988691082e-36,53171.6577159373,53218.6798790523
"BRIA.BRIA.micro_ADC_CorticospinaltractR","BRIA.BRIA.micro_ADC_CorticospinaltractR",8.82971882797574,8.72756808551697,0.00313824449349289,2.63612537453403,53332.7945307396,53379.8166938546
"BRIA.BRIA.micro_ADC_MediallemniscusR","BRIA.BRIA.micro_ADC_MediallemniscusR",0.0617447737204202,0.0610021924140799,0.804921599325029,676.134143433024,53341.4613773068,53388.4835404219
"BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR",310.138610861039,311.509454140874,3.72347808606207e-69,3.12772159229214e-66,53032.4952984405,53079.5174615555
"BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR",19.2573330833584,19.0450377000276,1.28353277382207e-05,0.0107816753001053,53322.4819577672,53369.5041208822
"BRIA.BRIA.micro_ADC_CerebralpeduncleR","BRIA.BRIA.micro_ADC_CerebralpeduncleR",16.3169199931472,16.1345322719524,5.92288912412561e-05,0.0497522686426551,53325.3905064841,53372.4126695991
"BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR",283.874342664141,284.727619163324,2.06263304243257e-63,1.73261175564336e-60,53058.8641213489,53105.8862844639
"BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR",36.6020011329092,36.2317151020949,1.78462976111775e-09,1.49908899933891e-06,53305.3160448114,53352.3382079264
"BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR",182.044084750614,181.599885613466,3.37563069365257e-41,2.83552978266816e-38,53160.7499036694,53207.7720667845
"BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR","BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR",160.545620480741,159.970505798491,1.62033150477267e-36,1.36107846400904e-33,53182.1893561808,53229.2115192959
"BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR","BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR",231.974489376084,232.0261752107,4.42602356614525e-52,3.71785979556201e-49,53110.8615832007,53157.8837463157
"BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR","BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR",270.634727096942,271.255673787324,1.6116975799229e-60,1.35382596713523e-57,53072.1423700066,53119.1645331216
"BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR","BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR",70.084131592841,69.4982395301325,8.17191961547388e-17,6.86441247699806e-14,53272.1343807284,53319.1565438434
"BRIA.BRIA.micro_ADC_SagittalstratumR","BRIA.BRIA.micro_ADC_SagittalstratumR",33.1505248594403,32.809164394012,1.0322488503506e-08,8.67089034294506e-06,53308.733205122,53355.7553682371
"BRIA.BRIA.micro_ADC_ExternalcapsuleR","BRIA.BRIA.micro_ADC_ExternalcapsuleR",170.715217738136,170.195854473897,9.89555009948476e-39,8.3122620835672e-36,53172.0507349845,53219.0728980995
"BRIA.BRIA.micro_ADC_CingulumcingulategyrusR","BRIA.BRIA.micro_ADC_CingulumcingulategyrusR",62.0258328952368,61.4810473102933,4.70898790549291e-15,3.95554984061404e-12,53280.1257424289,53327.1479055439
"BRIA.BRIA.micro_ADC_CingulumhippocampusR","BRIA.BRIA.micro_ADC_CingulumhippocampusR",144.379712923106,143.738752981259,5.35371671109607e-33,4.4971220373207e-30,53198.2947261091,53245.3168892241
"BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR","BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR",822.762542456861,849.786171694415,9.67670395621086e-183,8.12843132321712e-180,52510.2481154511,52557.2702785661
"BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR",156.245142995755,155.649783986039,1.39898098911206e-35,1.17514403085413e-32,53186.4750826884,53233.4972458035
"BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR",532.940774756094,541.776868410407,3.68365077980047e-118,3.0942666550324e-115,52807.2989799966,52854.3211431116
"BRIA.BRIA.micro_ADC_UncinatefasciculusR","BRIA.BRIA.micro_ADC_UncinatefasciculusR",19.0701031467106,18.8596851536864,1.41434676515943e-05,0.0118805128273392,53322.6671722255,53369.6893353405
"BRIA.BRIA.micro_ADC_TapetumR","BRIA.BRIA.micro_ADC_TapetumR",199.851066570107,199.55288564977,4.45826037575591e-45,3.74493871563497e-42,53142.9731841765,53189.9953472915
"BRIA.BRIA.micro_ADC_CINGR","BRIA.BRIA.micro_ADC_CINGR",117.43728445522,116.748552155959,3.91888765961225e-27,3.29186563407429e-24,53225.1055001483,53272.1276632633
"BRIA.BRIA.Drad_extra_ATRR","BRIA.BRIA.Drad_extra_ATRR",79.5603097319654,78.9348449046121,6.98956849358797e-19,5.8712375346139e-16,53262.7325492425,53309.7547123576
"BRIA.BRIA.Drad_extra_CSTR","BRIA.BRIA.Drad_extra_CSTR",49.3534449535327,48.8871410817555,2.80267402917131e-12,2.3542461845039e-09,53292.6859672074,53339.7081303224
"BRIA.BRIA.Drad_extra_CGR","BRIA.BRIA.Drad_extra_CGR",55.3051305283407,54.7998617798307,1.39104949699691e-13,1.16848157747741e-10,53286.7880097914,53333.8101729064
"BRIA.BRIA.Drad_extra_IFOFR","BRIA.BRIA.Drad_extra_IFOFR",2.99434537224806,2.95879170735346,0.0854282829369659,71.7597576670514,53338.5630472565,53385.5852103715
"BRIA.BRIA.Drad_extra_ILFR","BRIA.BRIA.Drad_extra_ILFR",0.237498605558358,0.234644476392136,0.628106871264798,527.60977186243,53341.2876899891,53388.3098531041
"BRIA.BRIA.Drad_extra_SLFR","BRIA.BRIA.Drad_extra_SLFR",21.4409403916798,21.2070205084215,4.1496572912275e-06,0.0034857121246311,53320.3217210184,53367.3438841334
"BRIA.BRIA.Drad_extra_UFR","BRIA.BRIA.Drad_extra_UFR",121.014457877143,120.3276183889,6.52322278539345e-28,5.4795071397305e-25,53221.5480172006,53268.5701803156
"BRIA.BRIA.Drad_extra_SLTFR","BRIA.BRIA.Drad_extra_SLTFR",162.902185250114,162.339003551546,4.97230384194331e-37,4.17673522723238e-34,53179.8404582738,53226.8626213888
"BRIA.BRIA.Drad_extra_CorticospinaltractR","BRIA.BRIA.Drad_extra_CorticospinaltractR",5.95624479556864,5.88644355826946,0.0152672722115169,12.8245086576742,53335.6353050701,53382.6574681851
"BRIA.BRIA.Drad_extra_MediallemniscusR","BRIA.BRIA.Drad_extra_MediallemniscusR",1.62735548266937,1.60791682259197,0.204800659554345,172.03255402565,53339.9141182721,53386.9362813871
"BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR",203.116454188486,202.84875277533,8.66177603733661e-46,7.27589187136275e-43,53139.7115129688,53186.7336760838
"BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR",31.4818344209452,31.1549067894747,2.415412950662e-08,2.02894687855608e-05,53310.3850810362,53357.4072441512
"BRIA.BRIA.Drad_extra_CerebralpeduncleR","BRIA.BRIA.Drad_extra_CerebralpeduncleR",35.7897661822208,35.4261747308254,2.69629174847992e-09,2.26488506872313e-06,53306.1202603395,53353.1424234545
"BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR",124.551866893995,123.868237692024,1.10778169796618e-28,9.30536626291593e-26,53218.0294146163,53265.0515777314
"BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR",199.446879853385,199.145006103164,5.46055549985239e-45,4.58686661987601e-42,53143.3768713444,53190.3990344594
"BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR",79.6646707799118,79.0388229382683,6.63267797067498e-19,5.57144949536698e-16,53262.628980673,53309.651143788
"BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR","BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR",61.1227028096982,60.5829507974183,7.41994409178082e-15,6.23275303709589e-12,53281.0211579586,53328.0433210736
"BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR","BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR",227.299309246806,227.29314261846,4.63125196628886e-51,3.89025165168264e-48,53115.538470266,53162.560633381
"BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR","BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR",108.653841036125,107.96623045242,3.20203317099717e-25,2.68970786363763e-22,53233.8377274752,53280.8598905902
"BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR","BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR",46.1816448168902,45.737628124947,1.39195146087356e-11,1.16923922713379e-08,53295.828375182,53342.850538297
"BRIA.BRIA.Drad_extra_SagittalstratumR","BRIA.BRIA.Drad_extra_SagittalstratumR",15.2733649900329,15.1018090103299,0.000102216718942754,0.0858620439119132,53326.4226441195,53373.4448072345
"BRIA.BRIA.Drad_extra_ExternalcapsuleR","BRIA.BRIA.Drad_extra_ExternalcapsuleR",0.336317242192308,0.332277298313427,0.564328133815009,474.035632404608,53341.1900325543,53388.2121956693
"BRIA.BRIA.Drad_extra_CingulumcingulategyrusR","BRIA.BRIA.Drad_extra_CingulumcingulategyrusR",39.090741035332,38.700373524201,5.04604618511864e-10,4.23867879549966e-07,53302.8516617288,53349.8738248438
"BRIA.BRIA.Drad_extra_CingulumhippocampusR","BRIA.BRIA.Drad_extra_CingulumhippocampusR",88.5079055342285,87.8537848587369,7.8290030741922e-21,6.57636258232145e-18,53253.8508153539,53300.8729784689
"BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR","BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR",75.0367856646808,74.4290283805424,6.78078639060032e-18,5.69586056810427e-15,53267.2211726058,53314.2433357208
"BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR",42.3261565758294,41.9106549797802,9.79145599690239e-11,8.22482303739801e-08,53299.6474253233,53346.6695884383
"BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR",473.068100545599,479.352052700909,6.12836398455499e-105,5.14782574702619e-102,52868.081784445,52915.10394756
"BRIA.BRIA.Drad_extra_UncinatefasciculusR","BRIA.BRIA.Drad_extra_UncinatefasciculusR",12.0007334640432,11.8638849151949,0.000573584588479048,0.4818110543224,53329.6591011729,53376.6812642879
"BRIA.BRIA.Drad_extra_TapetumR","BRIA.BRIA.Drad_extra_TapetumR",129.243117023598,128.565799619215,1.05516853716768e-29,8.8634157122085e-27,53213.3620845678,53260.3842476829
"BRIA.BRIA.Drad_extra_CINGR","BRIA.BRIA.Drad_extra_CINGR",105.18548797967,104.500576544162,1.82243097642004e-24,1.53084202019283e-21,53237.2847348033,53284.3068979183
"BRIA.BRIA.Dax_intra_ATRR","BRIA.BRIA.Dax_intra_ATRR",0.775953816111723,0.766650624325795,0.381266447838395,320.263816184252,53340.7555559017,53387.7777190167
"BRIA.BRIA.Dax_intra_CSTR","BRIA.BRIA.Dax_intra_CSTR",14.6566174173204,14.4915166191021,0.000141241077398461,0.118642505014707,53327.0326171936,53374.0547803087
"BRIA.BRIA.Dax_intra_CGR","BRIA.BRIA.Dax_intra_CGR",7.38419145043372,7.29820660606541,0.00690856617760522,5.80319558918839,53334.2236621346,53381.2458252496
"BRIA.BRIA.Dax_intra_IFOFR","BRIA.BRIA.Dax_intra_IFOFR",56.7381099468512,56.2240164964677,6.75516833586537e-14,5.67434140212691e-11,53285.3676887371,53332.3898518521
"BRIA.BRIA.Dax_intra_ILFR","BRIA.BRIA.Dax_intra_ILFR",23.1715065226526,22.9208032490128,1.70105645325979e-06,0.00142888742073822,53318.6094995247,53365.6316626397
"BRIA.BRIA.Dax_intra_SLFR","BRIA.BRIA.Dax_intra_SLFR",0.541897883562342,0.535394255598419,0.464356954129421,390.059841468713,53340.986866025,53388.00902914
"BRIA.BRIA.Dax_intra_UFR","BRIA.BRIA.Dax_intra_UFR",159.020577553765,158.438057323571,3.48024763524599e-36,2.92340801360663e-33,53183.7092804061,53230.7314435211
"BRIA.BRIA.Dax_intra_SLTFR","BRIA.BRIA.Dax_intra_SLTFR",319.151977321333,320.717854592049,3.96654846788888e-71,3.33190071302666e-68,53023.4374808349,53070.4596439499
"BRIA.BRIA.Dax_intra_CorticospinaltractR","BRIA.BRIA.Dax_intra_CorticospinaltractR",2.52066801485489,2.49067629574343,0.11453941029252,96.2131046457168,53339.031219589,53386.053382704
"BRIA.BRIA.Dax_intra_MediallemniscusR","BRIA.BRIA.Dax_intra_MediallemniscusR",0.0957348272822856,0.094583630081695,0.758432367164251,637.083188417971,53341.4277870342,53388.4499501492
"BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR",200.631437924036,200.340436612218,3.01384795957764e-45,2.53163228604522e-42,53142.1937526736,53189.2159157886
"BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR",42.0194627345227,41.6062964980313,1.14367288794492e-10,9.60685225873735e-08,53299.951187149,53346.973350264
"BRIA.BRIA.Dax_intra_CerebralpeduncleR","BRIA.BRIA.Dax_intra_CerebralpeduncleR",86.5004940666731,85.8520656806469,2.14406692814662e-20,1.80101621964316e-17,53255.8438173679,53302.8659804829
"BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR",32.8744906221109,32.5354974718408,1.1880239739262e-08,9.97940138098007e-06,53309.0064679713,53356.0286310863
"BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR",72.840244947507,72.2418655516556,2.04478566047135e-17,1.71761995479594e-14,53269.4003779204,53316.4225410354
"BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR",14.8666860178128,14.6993820713314,0.00012650074538104,0.106260626120073,53326.8248582681,53373.8470213831
"BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR",10.9610429365202,10.8354550633818,0.000997592549051641,0.837977741203378,53330.6871821966,53377.7093453116
"BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR",41.2500953594317,40.8428310496005,1.68872760595992e-10,1.41853118900634e-07,53300.7131776177,53347.7353407327
"BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR",493.795493076981,500.917104974306,1.63993375373866e-109,1.37754435314047e-106,52847.0616478853,52894.0838110003
"BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR",10.413997307227,10.2943797395999,0.00133660804675449,1.12275075927377,53331.2280966705,53378.2502597855
