"","metrics_list..df..","Deviance","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.micro_FA_CerebralpeduncleR","BRIA.BRIA.micro_FA_CerebralpeduncleR",26.191970968579,25.3858580546792,3.78179564777045e-07,0.000317670834412718,53315.6483748675,53362.7790695719
"BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_AnteriorlimbofinternalcapsuleR",546.083242617915,180.892391188141,3.08898614267246e-118,2.59474835984486e-115,52797.9188160635,52860.5701626308
"BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_FA_.PosteriorlimbofinternalcapsuleR",244.243241326294,77.2376774469203,3.38291738261945e-52,2.84165060140034e-49,53102.4453092049,53164.6028033864
"BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_FA_RetrolenticularpartofinternalcapsuleR",496.198726134251,164.375623450534,2.88987116606365e-107,2.42749177949346e-104,52848.4539470821,52910.487945791
"BRIA.BRIA.micro_FA_AnteriorcoronaradiataR","BRIA.BRIA.micro_FA_AnteriorcoronaradiataR",416.019562445315,137.055239821474,1.11899660640286e-89,9.39957149378402e-87,52929.7224153701,52992.0580893163
"BRIA.BRIA.micro_FA_SuperiorcoronaradiataR","BRIA.BRIA.micro_FA_SuperiorcoronaradiataR",723.903655160899,245.34537570231,1.08701112762485e-157,9.13089347204875e-155,52616.1019979785,52678.7918604721
"BRIA.BRIA.micro_FA_PosteriorcoronaradiataR","BRIA.BRIA.micro_FA_PosteriorcoronaradiataR",738.689259747189,250.202089207673,5.58157175781224e-161,4.68852027656228e-158,52600.8237078491,52663.2012062978
"BRIA.BRIA.micro_FA_PosteriorthalamicradiationR","BRIA.BRIA.micro_FA_PosteriorthalamicradiationR",457.911465633941,149.036488005621,8.39243349701527e-99,7.04964413749283e-96,52887.4107233932,52950.0018063401
"BRIA.BRIA.micro_FA_SagittalstratumR","BRIA.BRIA.micro_FA_SagittalstratumR",255.89627772307,80.8412267700161,1.03062034581933e-54,8.65721090488234e-52,53090.7836911134,53152.9741783373
"BRIA.BRIA.micro_FA_ExternalcapsuleR","BRIA.BRIA.micro_FA_ExternalcapsuleR",22.5560684247539,7.14308579856665,6.5737135341002e-05,0.0552191936864417,53323.1649287218,53385.6514940522
"BRIA.BRIA.micro_FA_CingulumcingulategyrusR","BRIA.BRIA.micro_FA_CingulumcingulategyrusR",26.0873317605838,8.3975807825499,1.15994041234956e-05,0.00974349946373632,53319.7108505654,53382.3546455875
"BRIA.BRIA.micro_FA_CingulumhippocampusR","BRIA.BRIA.micro_FA_CingulumhippocampusR",183.538145390823,58.1628156420641,4.09906847749291e-39,3.44321752109405e-36,53163.1944929798,53225.6378176208
"BRIA.BRIA.micro_FA_Fornix_StriaterminalisR","BRIA.BRIA.micro_FA_Fornix_StriaterminalisR",1130.55953516512,392.533848662348,2.51668738139337e-249,2.11401740037043e-246,52193.4203830735,52255.711015657
"BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_FA_SuperiorlongitudinalfasciculusR",286.793679456638,93.0935092275125,1.71229890421185e-61,1.43833107953796e-58,53059.7688802629,53121.8141640048
"BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_FA_SuperiorfrontooccipitalfasciculusR",1016.99713385041,350.84493026982,1.59666028969445e-223,1.34119464334334e-220,52312.4921958626,52375.1709405343
"BRIA.BRIA.micro_FA_UncinatefasciculusR","BRIA.BRIA.micro_FA_UncinatefasciculusR",24.1088301837372,23.365499829803,1.10045255170278e-06,0.000924380143430337,53317.7096698273,53364.8400755969
"BRIA.BRIA.micro_FA_TapetumR","BRIA.BRIA.micro_FA_TapetumR",1103.68875681813,375.99212005016,3.91969710836765e-243,3.29254557102882e-240,52221.7309592493,52284.3790679443
"BRIA.BRIA.micro_FA_CINGR","BRIA.BRIA.micro_FA_CINGR",91.0919934141602,28.8133663557687,2.56426747701262e-19,2.1539846806906e-16,53255.2451626813,53317.7854186511
"BRIA.BRIA.micro_Ax_ATRR","BRIA.BRIA.micro_Ax_ATRR",5.84438057109219,5.71026052719893,0.0165644610423127,13.9141472755426,53335.7612106266,53382.8434173219
"BRIA.BRIA.micro_Ax_CSTR","BRIA.BRIA.micro_Ax_CSTR",14.7070413428919,7.48112006831118,0.000646524487271132,0.543080569307751,53328.2957681425,53380.4630189943
"BRIA.BRIA.micro_Ax_CGR","BRIA.BRIA.micro_Ax_CGR",49.4108143007652,17.7184445654252,9.39826911795543e-11,7.89454605908256e-08,53295.3667848352,53353.1165066897
"BRIA.BRIA.micro_Ax_IFOFR","BRIA.BRIA.micro_Ax_IFOFR",6.61108154363683,6.14797989917723,0.0117467913901029,9.86730476768645,53335.0718574341,53382.4227808257
"BRIA.BRIA.micro_Ax_ILFR","BRIA.BRIA.micro_Ax_ILFR",23.6470686077373,7.49601532557012,3.91263711111886e-05,0.0328661517333985,53321.5577900265,53381.9767198247
"BRIA.BRIA.micro_Ax_SLFR","BRIA.BRIA.micro_Ax_SLFR",33.1117026407665,32.0535082148348,1.11078285622105e-08,9.33057599225679e-06,53308.8014936919,53355.940647501
"BRIA.BRIA.micro_Ax_UFR","BRIA.BRIA.micro_Ax_UFR",17.2145291501474,5.33851045162781,0.000861448586648805,0.723616812784996,53328.1453733498,53389.4415097224
"BRIA.BRIA.micro_Ax_SLTFR","BRIA.BRIA.micro_Ax_SLTFR",465.75309959213,155.550576926502,1.29693262873352e-100,1.08942340813616e-97,52879.3373774371,52941.4180408884
"BRIA.BRIA.micro_Ax_CorticospinaltractR","BRIA.BRIA.micro_Ax_CorticospinaltractR",3.47533771592862,1.12258915897357,0.338812608072168,284.602590780621,53341.3407315946,53401.1102059035
"BRIA.BRIA.micro_Ax_MediallemniscusR","BRIA.BRIA.micro_Ax_MediallemniscusR",9.68041664553311,3.03102529185468,0.0258322109597659,21.6990572062034,53335.4631972213,53396.2384269921
"BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_InferiorcerebellarpeduncleR",181.060215656456,56.9980490000873,1.46399886369918e-38,1.22975904550731e-35,53165.6227231707,53227.8922715868
"BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_Ax_SuperiorcerebellarpeduncleR",20.916750872002,6.61405136558653,0.000142940347072464,0.12006989154087,53324.3345976686,53385.0491234704
"BRIA.BRIA.micro_Ax_CerebralpeduncleR","BRIA.BRIA.micro_Ax_CerebralpeduncleR",3.57179626308425,1.24909984775534,0.290109348719521,243.691852924398,53340.7397116448,53398.5276775821
"BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_AnteriorlimbofinternalcapsuleR",40.9854656034113,14.2775662135846,6.4451077332341e-09,5.41389049591665e-06,53303.7571382386,53361.6801178398
"BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_Ax_.PosteriorlimbofinternalcapsuleR",9.21708109102474,2.85735210034631,0.0325324545690079,27.3272618379667,53336.0397442959,53397.2790611
"BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_Ax_RetrolenticularpartofinternalcapsuleR",14.2152285597658,5.15826540241686,0.00212253976043392,1.78293339876449,53330.047225175,53387.1716284309
"BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR","BRIA.BRIA.micro_Ax_AnteriorcoronaradiataR",16.9023833756401,6.04013307113487,0.000624618761361733,0.524679759543856,53327.5316842923,53385.2132257722
"BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR","BRIA.BRIA.micro_Ax_SuperiorcoronaradiataR",7.34683776082238,7.092070235998,0.0073466145542569,6.1711562255758,53334.2924336806,53381.4393739822
"BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR","BRIA.BRIA.micro_Ax_PosteriorcoronaradiataR",32.029011323466,10.0916650279504,7.4598448069885e-07,0.000626626963787034,53313.5460945119,53375.0771838887
"BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR","BRIA.BRIA.micro_Ax_PosteriorthalamicradiationR",18.4255957276691,5.73037219300111,0.000486194657847122,0.408403512591583,53327.1883908595,53389.4287409116
"BRIA.BRIA.micro_Ax_SagittalstratumR","BRIA.BRIA.micro_Ax_SagittalstratumR",15.92134825209,4.94322918926212,0.00155990494816081,1.31032015645508,53329.5197862866,53391.1894678241
"BRIA.BRIA.micro_Ax_ExternalcapsuleR","BRIA.BRIA.micro_Ax_ExternalcapsuleR",14.4557677474986,4.47628268822845,0.00308501999496669,2.59141679577202,53331.0410238527,53392.9918125464
"BRIA.BRIA.micro_Ax_CingulumcingulategyrusR","BRIA.BRIA.micro_Ax_CingulumcingulategyrusR",44.3095698039215,43.3083564280083,3.70992518456578e-11,3.11633715503525e-08,53297.7004375384,53344.7914995882
"BRIA.BRIA.micro_Ax_CingulumhippocampusR","BRIA.BRIA.micro_Ax_CingulumhippocampusR",86.5535243418926,27.0499807044484,2.53595241096107e-18,2.1302000252073e-15,53259.3944115903,53320.535923974
"BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR","BRIA.BRIA.micro_Ax_Fornix_StriaterminalisR",186.037898349408,124.763544693133,1.97795157944774e-41,1.6614793267361e-38,53157.430325082,53207.0621358622
"BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorlongitudinalfasciculusR",60.0852587677437,19.5047069366847,8.40736881285167e-13,7.06218980279541e-10,53285.427327369,53345.6848191618
"BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_Ax_SuperiorfrontooccipitalfasciculusR",19.5727591584109,7.55779236032374,0.000135690395761518,0.113979932439675,53324.7779333767,53382.0196205219
"BRIA.BRIA.micro_Ax_UncinatefasciculusR","BRIA.BRIA.micro_Ax_UncinatefasciculusR",5.01365211407756,4.89630719058188,0.0265229824447416,22.2793052535829,53336.5829717262,53383.6674174952
"BRIA.BRIA.micro_Ax_TapetumR","BRIA.BRIA.micro_Ax_TapetumR",74.2836958196858,24.062758180646,8.36160481539723e-16,7.02374804493367e-13,53271.9609714342,53334.628285514
"BRIA.BRIA.micro_Ax_CINGR","BRIA.BRIA.micro_Ax_CINGR",21.6950215876604,6.90277661770022,9.68999148482113e-05,0.0813959284724975,53323.5216185811,53384.0676520202
"BRIA.BRIA.micro_ADC_ATRR","BRIA.BRIA.micro_ADC_ATRR",152.583169572623,48.458022167234,1.8028201922439e-32,1.51436896148488e-29,53194.0639659866,53256.5260299046
"BRIA.BRIA.micro_ADC_CSTR","BRIA.BRIA.micro_ADC_CSTR",50.9828680372484,15.8725887087808,8.62461097532165e-11,7.24467321927019e-08,53294.9646847525,53357.2425868868
"BRIA.BRIA.micro_ADC_CGR","BRIA.BRIA.micro_ADC_CGR",728.668171360398,242.957038630263,1.09295957527873e-158,9.18086043234136e-156,52611.1965716077,52673.8504534066
"BRIA.BRIA.micro_ADC_IFOFR","BRIA.BRIA.micro_ADC_IFOFR",89.5607494889737,28.486201184633,5.25719635115983e-19,4.41604493497425e-16,53256.7732550136,53319.3433395704
"BRIA.BRIA.micro_ADC_ILFR","BRIA.BRIA.micro_ADC_ILFR",130.389025755259,41.042610326838,1.08635106100143e-27,9.12534891241203e-25,53216.1326893075,53278.4795616939
"BRIA.BRIA.micro_ADC_SLFR","BRIA.BRIA.micro_ADC_SLFR",214.269788607693,70.4718644749116,7.56163631369874e-46,6.35177450350694e-43,53132.1020492849,53192.9779830026
"BRIA.BRIA.micro_ADC_UFR","BRIA.BRIA.micro_ADC_UFR",83.88200546609,27.0840496446993,7.78384040262971e-18,6.53842593820896e-15,53262.4330311655,53325.0894365561
"BRIA.BRIA.micro_ADC_SLTFR","BRIA.BRIA.micro_ADC_SLTFR",370.872872273296,123.697235498891,7.2865579231529e-80,6.12070865544844e-77,52975.3759665278,53038.0697556544
"BRIA.BRIA.micro_ADC_CorticospinaltractR","BRIA.BRIA.micro_ADC_CorticospinaltractR",11.5287703453541,4.4320740194827,0.0064110855136075,5.3853118314303,53332.4765096659,53388.7099558324
"BRIA.BRIA.micro_ADC_MediallemniscusR","BRIA.BRIA.micro_ADC_MediallemniscusR",1.59661716420305,0.697195768534928,0.514844708420397,432.469555073133,53341.7664447385,53395.9279328131
"BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_InferiorcerebellarpeduncleR",339.331924106922,111.024237558304,6.26122634892601e-73,5.25943013309785e-70,53007.1318598222,53069.7879392704
"BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR","BRIA.BRIA.micro_ADC_SuperiorcerebellarpeduncleR",31.5580536483976,9.90807528400883,9.48504702391908e-07,0.000796743950009203,53314.2426515509,53376.6764012873
"BRIA.BRIA.micro_ADC_CerebralpeduncleR","BRIA.BRIA.micro_ADC_CerebralpeduncleR",16.3185941437841,15.9454497121933,6.06616955086565e-05,0.0509558242272714,53325.4048065448,53372.4894932297
"BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_AnteriorlimbofinternalcapsuleR",299.942127081162,95.1662886609314,2.8671008786474e-64,2.40836473806381e-61,53046.6445158531,53108.9791721249
"BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.micro_ADC_.PosteriorlimbofinternalcapsuleR",52.3470968824695,16.8659211024138,3.75350743003911e-11,3.15294624123285e-08,53293.208857778,53353.903832795
"BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.micro_ADC_RetrolenticularpartofinternalcapsuleR",191.298684323545,59.679596668721,9.7830638109383e-41,8.21777360118817e-38,53155.3549696512,53217.4313964438
"BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR","BRIA.BRIA.micro_ADC_AnteriorcoronaradiataR",168.865271316841,54.0348405100222,5.46634775793168e-36,4.59173211666261e-33,53177.4480868323,53238.3912847983
"BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR","BRIA.BRIA.micro_ADC_SuperiorcoronaradiataR",274.191589671886,90.395783417414,8.21077304820583e-59,6.8970493604929e-56,53072.1864890735,53133.3561911597
"BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR","BRIA.BRIA.micro_ADC_PosteriorcoronaradiataR",331.207373909736,109.274861250524,3.43524141682719e-71,2.88560279013484e-68,53015.3118867982,53077.9928744914
"BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR","BRIA.BRIA.micro_ADC_PosteriorthalamicradiationR",89.7161705135986,28.3573983357753,5.05240179560524e-19,4.2440175083084e-16,53256.6082410214,53319.1364322556
"BRIA.BRIA.micro_ADC_SagittalstratumR","BRIA.BRIA.micro_ADC_SagittalstratumR",37.3585971818247,12.3720550867787,4.65180238053127e-08,3.90751399964627e-05,53307.6371781132,53366.6903157313
"BRIA.BRIA.micro_ADC_ExternalcapsuleR","BRIA.BRIA.micro_ADC_ExternalcapsuleR",224.071250865793,73.6213462406259,5.84680858280558e-48,4.91131920955669e-45,53122.7639441814,53185.4480885143
"BRIA.BRIA.micro_ADC_CingulumcingulategyrusR","BRIA.BRIA.micro_ADC_CingulumcingulategyrusR",74.5073629946346,23.992893154993,7.73551933138057e-16,6.49783623835968e-13,53271.216370968,53331.8355049233
"BRIA.BRIA.micro_ADC_CingulumhippocampusR","BRIA.BRIA.micro_ADC_CingulumhippocampusR",154.089073401017,49.3583353143571,8.08010573300945e-33,6.78728881572794e-30,53192.0889035633,53252.6907386228
"BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR","BRIA.BRIA.micro_ADC_Fornix_StriaterminalisR",841.342596582526,277.491996001201,8.40515222388871e-184,7.06032786806651e-181,52495.0007543065,52557.5321384198
"BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorlongitudinalfasciculusR",169.314970700616,53.153135698501,4.9890541642566e-36,4.19080549797555e-33,53177.2610587111,53239.2284939727
"BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.micro_ADC_SuperiorfrontooccipitalfasciculusR",574.565564983826,190.418191616073,1.61975343337004e-124,1.36059288403084e-121,52768.9143278455,52831.5694737245
"BRIA.BRIA.micro_ADC_UncinatefasciculusR","BRIA.BRIA.micro_ADC_UncinatefasciculusR",26.0153554667158,8.14422095149705,1.33994068864293e-05,0.0112555017846006,53319.380118809,53380.4488313274
"BRIA.BRIA.micro_ADC_TapetumR","BRIA.BRIA.micro_ADC_TapetumR",240.305911058076,77.8270027649858,2.01669162598196e-51,1.69402096582485e-48,53106.5077273615,53169.1393135221
"BRIA.BRIA.micro_ADC_CINGR","BRIA.BRIA.micro_ADC_CINGR",124.121176664397,38.6294191758077,2.55640524870751e-26,2.14738040891431e-23,53222.2101478556,53283.9357392493
"BRIA.BRIA.Drad_extra_ATRR","BRIA.BRIA.Drad_extra_ATRR",83.5575674933134,28.1836519098005,7.14249586413047e-18,5.9996965258696e-15,53261.7791043367,53320.6111529728
"BRIA.BRIA.Drad_extra_CSTR","BRIA.BRIA.Drad_extra_CSTR",74.332834758734,23.7673349728694,8.76584860328814e-16,7.36331282676204e-13,53271.899165123,53334.5153260333
"BRIA.BRIA.Drad_extra_CGR","BRIA.BRIA.Drad_extra_CGR",71.6678573741956,22.5657160510401,3.50142778399687e-15,2.94119933855737e-12,53274.4173639566,53336.5413019991
"BRIA.BRIA.Drad_extra_IFOFR","BRIA.BRIA.Drad_extra_IFOFR",23.7125554956328,7.45695646631834,3.91211287745646e-05,0.0328617481706343,53322.015489923,53384.481832513
"BRIA.BRIA.Drad_extra_ILFR","BRIA.BRIA.Drad_extra_ILFR",9.90067846243255,3.08112914588328,0.023802700877049,19.9942687367212,53335.569089112,53397.6126427699
"BRIA.BRIA.Drad_extra_SLFR","BRIA.BRIA.Drad_extra_SLFR",30.044127727866,9.41364370409017,1.96926053090746e-06,0.00165417884596227,53315.6775076811,53377.8616690786
"BRIA.BRIA.Drad_extra_UFR","BRIA.BRIA.Drad_extra_UFR",173.99296269874,56.4219851821023,3.95413967485783e-37,3.32147732688058e-34,53172.5948201232,53234.558342539
"BRIA.BRIA.Drad_extra_SLTFR","BRIA.BRIA.Drad_extra_SLTFR",375.679655043194,125.555057423421,6.41977724147006e-81,5.39261288283485e-78,52970.5304541935,53033.2251544974
"BRIA.BRIA.Drad_extra_CorticospinaltractR","BRIA.BRIA.Drad_extra_CorticospinaltractR",8.5997646637079,3.13061592506985,0.0289044142699375,24.2797079867475,53335.5970644852,53392.7101075916
"BRIA.BRIA.Drad_extra_MediallemniscusR","BRIA.BRIA.Drad_extra_MediallemniscusR",1.62830630588724,1.59545468949858,0.206675583558482,173.607490189125,53339.9243819368,53386.9904456544
"BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_InferiorcerebellarpeduncleR",219.737339718169,69.4758547019343,6.62944649223265e-47,5.56873505347543e-44,53127.0332993405,53189.4652991291
"BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Drad_extra_SuperiorcerebellarpeduncleR",32.0686765640603,18.7625431931794,7.54162598827951e-08,6.33496583015479e-05,53310.7561736144,53361.5087804648
"BRIA.BRIA.Drad_extra_CerebralpeduncleR","BRIA.BRIA.Drad_extra_CerebralpeduncleR",100.802392347505,32.7083652621543,1.88496930290314e-21,1.58337421443864e-18,53245.6314567286,53308.2944049449
"BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_AnteriorlimbofinternalcapsuleR",129.484642427149,43.1689531015403,1.17849543623963e-27,9.89936166441291e-25,53216.2366371206,53275.4644918621
"BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Drad_extra_.PosteriorlimbofinternalcapsuleR",221.514283902747,74.0416147840295,1.84272916874991e-47,1.54789250174993e-44,53124.6807516118,53184.8564296643
"BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Drad_extra_RetrolenticularpartofinternalcapsuleR",90.4083724558004,30.4674781519953,2.49103780167692e-19,2.09247175340861e-16,53255.1744594053,53314.7776561471
"BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR","BRIA.BRIA.Drad_extra_AnteriorcoronaradiataR",79.3097665991954,27.7618810470636,4.69831699789453e-17,3.9465862782314e-14,53266.0638563734,53325.165499349
"BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR","BRIA.BRIA.Drad_extra_SuperiorcoronaradiataR",346.814104712947,112.962774592433,1.52626826018864e-74,1.28206533855846e-71,52999.5898585578,53062.2011687144
"BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR","BRIA.BRIA.Drad_extra_PosteriorcoronaradiataR",172.103509047738,56.2624967786427,9.54864696542283e-37,8.02086345095517e-34,53174.660687061,53237.3351212278
"BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR","BRIA.BRIA.Drad_extra_PosteriorthalamicradiationR",72.3664758595769,23.1630619780107,2.27642869080156e-15,1.91220010027331e-12,53273.8528910491,53336.4805986538
"BRIA.BRIA.Drad_extra_SagittalstratumR","BRIA.BRIA.Drad_extra_SagittalstratumR",22.9716680122146,7.77084729987306,4.22456663647878e-05,0.0354863597464217,53321.9016402531,53381.0493011207
"BRIA.BRIA.Drad_extra_ExternalcapsuleR","BRIA.BRIA.Drad_extra_ExternalcapsuleR",21.0766140849664,6.64564308145587,0.000134010490374091,0.112568811914236,53324.6414676257,53387.178210443
"BRIA.BRIA.Drad_extra_CingulumcingulategyrusR","BRIA.BRIA.Drad_extra_CingulumcingulategyrusR",39.1066511237223,37.5567973993854,5.40173247342491e-10,4.53745527767692e-07,53302.8771167774,53350.0607636873
"BRIA.BRIA.Drad_extra_CingulumhippocampusR","BRIA.BRIA.Drad_extra_CingulumhippocampusR",99.8365548875772,31.5420371079911,3.54595143602848e-21,2.97859920626393e-18,53246.1908327637,53307.2856666656
"BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR","BRIA.BRIA.Drad_extra_Fornix_StriaterminalisR",91.6797280856626,28.8952315965519,1.96318976764787e-19,1.64907940482421e-16,53254.5539792812,53316.672809404
"BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorlongitudinalfasciculusR",53.1319666969684,16.6870994522071,2.91519667379451e-11,2.44876520598739e-08,53292.7773533409,53354.8292976472
"BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Drad_extra_SuperiorfrontooccipitalfasciculusR",689.89507380694,229.923320280638,4.57131131236429e-150,3.839901502386e-147,52650.9320252766,52713.3019138255
"BRIA.BRIA.Drad_extra_UncinatefasciculusR","BRIA.BRIA.Drad_extra_UncinatefasciculusR",12.0038347798363,11.6755557636428,0.000591059161552254,0.496489695703893,53329.6779056448,53376.7857715186
"BRIA.BRIA.Drad_extra_TapetumR","BRIA.BRIA.Drad_extra_TapetumR",199.822378045421,65.7072878213023,9.89681505811653e-43,8.31332464881788e-40,53146.9991991605,53209.6850781562
"BRIA.BRIA.Drad_extra_CINGR","BRIA.BRIA.Drad_extra_CINGR",108.390085121264,38.077886575993,2.83453650068951e-23,2.38101066057919e-20,53236.8888060057,53294.8394040609
"BRIA.BRIA.Dax_intra_ATRR","BRIA.BRIA.Dax_intra_ATRR",7.13802617184047,2.23321303198984,0.0787188080162026,66.1237987336102,53338.0439350623,53399.0822712536
"BRIA.BRIA.Dax_intra_CSTR","BRIA.BRIA.Dax_intra_CSTR",26.5079012601054,8.1973127161988,1.11467870775779e-05,0.00936330114516545,53319.0731616662,53380.8490460386
"BRIA.BRIA.Dax_intra_CGR","BRIA.BRIA.Dax_intra_CGR",15.9042246615281,5.00465480322336,0.00150465264874422,1.26390822494514,53329.6609333224,53391.817336123
"BRIA.BRIA.Dax_intra_IFOFR","BRIA.BRIA.Dax_intra_IFOFR",87.8007910480192,27.5943051630358,1.33388333058789e-18,1.12046199769383e-15,53258.4327975111,53320.658476803
"BRIA.BRIA.Dax_intra_ILFR","BRIA.BRIA.Dax_intra_ILFR",43.6352893378244,13.7030173995232,2.87666164172206e-09,2.41639577904653e-06,53302.2481999238,53364.5425636614
"BRIA.BRIA.Dax_intra_SLFR","BRIA.BRIA.Dax_intra_SLFR",9.96683229682458,3.19295255112596,0.0214119291841466,17.9860205146832,53335.2513311852,53396.3060552512
"BRIA.BRIA.Dax_intra_UFR","BRIA.BRIA.Dax_intra_UFR",221.97768442555,72.5475931247621,1.71740993538364e-47,1.44262434572226e-44,53124.6360918841,53186.4525084986
"BRIA.BRIA.Dax_intra_SLTFR","BRIA.BRIA.Dax_intra_SLTFR",488.7428898654,163.775318489242,1.14170757269438e-105,9.59034361063275e-103,52856.1866815024,52918.8785618208
"BRIA.BRIA.Dax_intra_CorticospinaltractR","BRIA.BRIA.Dax_intra_CorticospinaltractR",5.93908815164104,2.23989802798979,0.0902345273371655,75.797002963219,53338.1467290539,53394.9434827698
"BRIA.BRIA.Dax_intra_MediallemniscusR","BRIA.BRIA.Dax_intra_MediallemniscusR",0.0994571840819845,0.0966587539882107,0.760123381516986,638.503640474268,53341.4462278254,53388.5550659944
"BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_InferiorcerebellarpeduncleR",216.975767603533,68.4182535248148,2.66411314531473e-46,2.23785504206437e-43,53129.7713420536,53192.1137143156
"BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_intra_SuperiorcerebellarpeduncleR",44.2687513035416,17.1412503830442,8.24304884222473e-10,6.92416102746877e-07,53300.0164557488,53356.0244301559
"BRIA.BRIA.Dax_intra_CerebralpeduncleR","BRIA.BRIA.Dax_intra_CerebralpeduncleR",143.405295337663,46.4193023470388,1.47945634757268e-30,1.24274333196105e-27,53203.2531643374,53265.9028000033
"BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_AnteriorlimbofinternalcapsuleR",42.2595996791606,13.0961107554278,5.94255290223248e-09,4.99174443787528e-06,53303.5455322204,53365.5841677589
"BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_intra_.PosteriorlimbofinternalcapsuleR",76.8114091655116,28.5763777329247,1.16821135186632e-16,9.8129753556771e-14,53268.0590469658,53325.2641637202
"BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_intra_RetrolenticularpartofinternalcapsuleR",16.6930868024829,7.62365997704157,0.000327508204033976,0.27510689138854,53326.7608746849,53380.6107867166
"BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR",11.8062333590278,6.465873922721,0.0022776772523064,1.91324889193738,53330.9949506444,53382.4980003533
"BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR",56.6285955848434,20.0659939257995,2.93588557505955e-12,2.46614388305002e-09,53288.5072812307,53347.4066225771
"BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR",758.214614748598,252.821427197889,2.8631609817647e-165,2.40505522468235e-162,52580.7930140416,52643.401499383
